字段1,字段2,字段3
002032,更多国际板 ;家用电器 ;融资融券 ;深股通 ;转融券标的 ;大消费 ;MSCI预期 ;机构重仓,苏泊尔
"002032,002032",,"苏泊尔,苏泊尔"
300566,更多节能照明 ;小米概念 ;OLED材料 ;OLED ;华为概念 ;超清视频,激智科技
"300566,300566,300566,300566,300566,300566,300566,300566,300566,300566,300566,300566,300566,300566,300566,300566,300566,300566,300566,300566,300566,300566,300566,300566,300566,300566,300566,300566,300566,300566",,"激智科技,激智科技,激智科技,激智科技,激智科技,激智科技,激智科技,激智科技,激智科技,激智科技,激智科技,激智科技,激智科技,激智科技,激智科技,激智科技,激智科技,激智科技,激智科技,激智科技,激智科技,激智科技,激智科技,激智科技,激智科技,激智科技,激智科技,激智科技,激智科技,激智科技"
002037,更多西部开发 ;军工 ;成泉资本持股 ;央企国资改革 ;年报预增,久联发展
"002037,002037,002037",,"久联发展,久联发展,久联发展"
603816,更多大消费 ;恒大概念 ;智能家居 ;沪股通 ;电子商务,顾家家居
603816,,顾家家居
600511,更多抗癌 ;医疗改革 ;大消费 ;融资融券 ;沪股通 ;转融券标的 ;白马股 ;医保目录 ;医药电商 ;央企国资改革 ;芬太尼 ;流感 ;MSCI预期 ;证金持股 ;平安资管持股,国药股份
600511,,国药股份
"002564,002564,002564,002564",,"天沃科技,天沃科技,天沃科技,天沃科技"
002517,更多文化传媒 ;王者荣耀 ;深股通 ;网络游戏 ;影视娱乐 ;电子竞技 ;金融科技 ;虚拟现实 ;互联网平台 ;手机游戏 ;区块链 ;网络直播 ;动漫,恺英网络
"002517,002517",,"恺英网络,恺英网络"
002390,更多中医药 ;独家医药品种 ;抗癌 ;民营医院 ;生物医药 ;股权转让 ;基因测序 ;深股通 ;独角兽概念 ;医保目录 ;互联网医疗 ;工业大麻,信邦制药
"002390,002390,002390,002390,002390,002390,002390,002390,002390,002390,002390,002390,002390,002390,002390,002390,002390",,"信邦制药,信邦制药,信邦制药,信邦制药,信邦制药,信邦制药,信邦制药,信邦制药,信邦制药,信邦制药,信邦制药,信邦制药,信邦制药,信邦制药,信邦制药,信邦制药,信邦制药"
002156,更多传感器 ;诺贝尔 ;换芯 ;移动支付 ;手势识别 ;显卡 ;深股通 ;智能穿戴 ;GPU ;物联网 ;芯片封装测试 ;芯片概念 ;国家大基金持股 ;集成电路概念 ;特斯拉,通富微电
"002156,002156,002156",,"通富微电,通富微电,通富微电"
603993,更多MSCI概念 ;辉钼 ;融资融券 ;沪股通 ;锂电原料 ;锂电池 ;钨 ;铜 ;转融券标的 ;钴 ;钼 ;稀有金属 ;小金属概念 ;黄金概念 ;磷化工 ;年报预增 ;机构重仓,洛阳钼业
"603993,603993,603993",,"洛阳钼业,洛阳钼业,洛阳钼业"
300262,更多净水器 ;一带一路 ;海绵城市 ;美丽中国 ;天然气 ;污水处理 ;节能环保 ;PPP概念 ;海水淡化 ;兜底增持 ;长三角一体化,巴安水务
"300262,300262,300262,300262,300262,300262,300262,300262,300262,300262",,"巴安水务,巴安水务,巴安水务,巴安水务,巴安水务,巴安水务,巴安水务,巴安水务,巴安水务,巴安水务"
000002,更多融资融券 ;深股通 ;央视财经50 ;转融券标的 ;MSCI概念 ;超级品牌 ;安邦系 ;宝能系,万科A
"000002,000002,000002,000002,000002,000002,000002,000002,000002",,"万科A,万科A,万科A,万科A,万科A,万科A,万科A,万科A,万科A"
000921,更多厄尔尼诺概念 ;电子商务 ;融资融券 ;深股通 ;转融券标的 ;世界杯 ;家用电器 ;证金持股 ;机构重仓,海信家电
"000921,000921,000921,000921,000921",,"海信家电,海信家电,海信家电,海信家电,海信家电"
601377,更多参股新三板 ;MSCI概念 ;融资融券 ;沪股通 ;转融券标的 ;地方国资改革,兴业证券
601377,,兴业证券
600744,更多电力改革 ;煤价下跌受益 ;新能源 ;涉矿 ;央企控股 ;碳交易 ;页岩气 ;融资融券 ;转融券标的 ;风电 ;央企国资改革 ;紫光系,华银电力
"600744,600744,600744,600744",,"华银电力,华银电力,华银电力,华银电力"
600739,更多太阳能 ;股权转让 ;参股券商 ;史玉柱概念 ;雄安金融 ;东北亚经贸中心 ;外贸 ;油页岩 ;融资融券 ;职业教育 ;沪股通 ;转融券标的 ;雄安新区 ;MSCI概念 ;辽宁国资改革 ;地方国资改革 ;页岩气 ;生物疫苗,辽宁成大
"600739,600739,600739,600739",,"辽宁成大,辽宁成大,辽宁成大,辽宁成大"
002171,更多再生金属 ;铜冶炼 ;循环经济 ;铜 ;深股通 ;3D打印 ;军民融合 ;锂电池 ;碳纤维 ;军工,楚江新材
"002171,002171,002171,002171,002171",,"楚江新材,楚江新材,楚江新材,楚江新材,楚江新材"
603007,更多装配式建筑 ;绿色建筑 ;参股新三板 ;沪股通 ;白马股 ;PPP概念 ;园林开发,花王股份
"603007,603007,603007,603007,603007,603007",,"花王股份,花王股份,花王股份,花王股份,花王股份,花王股份"
600300,更多老字号 ;二胎概念 ;融资融券 ;转融券标的 ;乳业,维维股份
"600300,600300,600300,600300,600300,600300,600300,600300,600300,600300,600300,600300,600300,600300,600300,600300,600300,600300,600300,600300",,"维维股份,维维股份,维维股份,维维股份,维维股份,维维股份,维维股份,维维股份,维维股份,维维股份,维维股份,维维股份,维维股份,维维股份,维维股份,维维股份,维维股份,维维股份,维维股份,维维股份"
000554,更多油品改革 ;油价上调 ;可燃冰 ;天然气 ;燃油 ;融资融券 ;两桶油改革 ;转融券标的 ;央企国资改革,泰山石油
600068,更多一带一路 ;高铁 ;三农 ;排水 ;参股券商 ;海绵城市 ;央企控股 ;中部崛起 ;棚户区改造 ;MSCI概念 ;南水北调 ;中巴经济走廊 ;融资融券 ;沪股通 ;转融券标的 ;长江经济带 ;东盟自贸区 ;PPP概念 ;水利 ;央企国资改革 ;证金持股,葛洲坝
"600068,600068",,"葛洲坝,葛洲坝"
000799,更多收入改革 ;深股通 ;中粮系国企改革 ;白酒概念 ;中粮系 ;白马股,酒鬼酒
"000799,000799",,"酒鬼酒,酒鬼酒"
600215,更多保障房 ;振兴东北 ;中朝贸易区 ;棚户区改造 ;股权转让,长春经开
"600215,600215",,"长春经开,长春经开"
300347,更多健康中国 ;深股通 ;医疗器械概念 ;创新药 ;MSCI预期 ;台湾概念股,泰格医药
"300347,300347,300347,300347,300347,300347,300347,300347,300347,300347,300347,300347,300347",,"泰格医药,泰格医药,泰格医药,泰格医药,泰格医药,泰格医药,泰格医药,泰格医药,泰格医药,泰格医药,泰格医药,泰格医药,泰格医药"
000782,智能医疗 ;股权转让 ;锦纶,美达股份
"000782,000782",,"美达股份,美达股份"
000790,更多抗肝癌 ;兽药 ;生物医药 ;钢结构 ;融资融券 ;抗癌 ;单抗 ;中医药 ;转融券标的 ;仿制药 ;医保目录 ;流感,泰合健康
"000790,000790",,"泰合健康,泰合健康"
603958,她经济 ;台湾概念股,哈森股份
603958,,哈森股份
601918,动力煤 ;央企控股 ;年报预增 ;煤化工,新集能源
601139,更多供气 ;油改气 ;低碳 ;西气东输 ;抗寒 ;融资融券 ;沪股通 ;转融券标的 ;地方国资改革 ;天然气 ;广东国资改革 ;深圳国资改革,深圳燃气
601139,,深圳燃气
300249,更多PPP概念 ;生物质能 ;脱硫脱硝 ;服务机器人 ;机器人概念 ;云计算 ;物联网 ;节能环保 ;华为概念 ;边缘计算,依米康
"300249,300249,300249,300249",,"依米康,依米康,依米康,依米康"
603596,新股与次新股 ;创投 ;沪股通,伯特利
603596,,伯特利
"300009,300009,300009,300009",,"安科生物,安科生物,安科生物,安科生物"
603626,更多苹果概念 ;电子信息 ;智能音箱 ;沪股通 ;富士康概念 ;电子烟 ;消费电子 ;柔性屏 ;台湾概念股,科森科技
"603626,603626,603626,603626,603626",,"科森科技,科森科技,科森科技,科森科技,科森科技"
300222,更多工业4.0 ;深股通 ;工业机器人 ;智能电网 ;工业互联网 ;物联网感知层 ;人工智能 ;物联网 ;股权转让 ;智能物流 ;京东概念 ;新能源汽车 ;机器人概念 ;蔚来汽车概念,科大智能
"300222,300222,300222,300222,300222",,"科大智能,科大智能,科大智能,科大智能,科大智能"
002862,儿童消费品,实丰文化
"002862,002862,002862,002862,002862,002862",,"实丰文化,实丰文化,实丰文化,实丰文化,实丰文化,实丰文化"
300185,更多通用航空 ;涉矿 ;军民融合 ;京津冀一体化 ;深股通 ;军工 ;核电 ;无人机 ;风电 ;高端装备,通裕重工
"300185,300185,300185",,"通裕重工,通裕重工,通裕重工"
603896,更多中医药 ;老字号 ;保健品 ;维生素 ;工业大麻,寿仙谷
"603896,603896",,"寿仙谷,寿仙谷"
600909,更多MSCI概念 ;期货概念 ;沪股通 ;地方国资改革 ;安徽国资改革,华安证券
"600909,600909,600909",,"华安证券,华安证券,华安证券"
002558,更多游轮 ;供应链金融 ;MSCI概念 ;中概股回归 ;在线旅游 ;参股保险 ;租售同权 ;深股通 ;VR游戏 ;虚拟现实 ;电子竞技 ;白马股 ;创投 ;网络游戏 ;互联网医疗 ;互联网金融,巨人网络
"002558,002558,002558,002558,002558",,"巨人网络,巨人网络,巨人网络,巨人网络,巨人网络"
600371,更多棉 ;生物育种 ;抗旱 ;蚂蚁金服概念 ;三农 ;普麦 ;强麦 ;超级稻 ;农业供给侧改革 ;贸易战受益股 ;玉米种业 ;土豆 ;乡村振兴 ;转基因 ;农业种植 ;玉米,万向德农
600371,,万向德农
600702,更多老字号 ;成渝特区 ;融资融券 ;转融券标的 ;白酒概念 ;沪股通 ;年报预增,舍得酒业
"600702,600702,600702,600702,600702",,"舍得酒业,舍得酒业,舍得酒业,舍得酒业,舍得酒业"
600449,更多石灰石 ;融资融券 ;转融券标的 ;工程建材 ;一带一路 ;水泥 ;中材系,宁夏建材
"600449,600449",,"宁夏建材,宁夏建材"
300155,更多安防 ;智慧停车 ;智慧城市 ;智能家居 ;年报预增,安居宝
300155,,安居宝
600976,更多中部崛起 ;老字号 ;融资融券 ;儿童医药医疗 ;转融券标的 ;中医药 ;流感,健民集团
"600976,600976",,"健民集团,健民集团"
002409,更多溴素 ;参股360 ;建筑节能 ;芯片概念 ;芯片材料 ;深股通 ;人民币贬值受益 ;年报预增,雅克科技
"002409,002409",,"雅克科技,雅克科技"
"000981,000981,000981,000981,000981,000981,000981,000981,000981,000981,000981",,"银亿股份,银亿股份,银亿股份,银亿股份,银亿股份,银亿股份,银亿股份,银亿股份,银亿股份,银亿股份,银亿股份"
300459,更多幼儿教育 ;IP概念 ;深股通 ;人工智能 ;大数据 ;移动互联网 ;广告营销 ;文化传媒 ;人机交互 ;阿里巴巴概念 ;一带一路 ;手机游戏 ;知识产权保护 ;年报预增,金科文化
"300459,300459,300459,300459,300459,300459,300459,300459,300459,300459",,"金科文化,金科文化,金科文化,金科文化,金科文化,金科文化,金科文化,金科文化,金科文化,金科文化"
002681,更多腾讯概念 ;智能眼镜 ;车联网 ;小米概念 ;虚拟现实 ;智能音箱 ;智能手表 ;融资融券 ;深股通 ;富士康概念 ;转融券标的 ;VR设备 ;智能穿戴 ;国资驰援 ;苹果概念 ;消费电子 ;互联网医疗 ;独角兽概念 ;华为概念,奋达科技
"002681,002681,002681,002681,002681,002681,002681,002681,002681,002681,002681,002681,002681,002681,002681,002681,002681,002681,002681,002681",,"奋达科技,奋达科技,奋达科技,奋达科技,奋达科技,奋达科技,奋达科技,奋达科技,奋达科技,奋达科技,奋达科技,奋达科技,奋达科技,奋达科技,奋达科技,奋达科技,奋达科技,奋达科技,奋达科技,奋达科技"
300242,更多移动互联网 ;网络视频 ;网络游戏 ;文化传媒 ;数字营销 ;广告营销 ;百度概念 ;股权转让 ;今日头条概念 ;美团概念股 ;小米概念 ;商誉减值,佳云科技
"300242,300242,300242,300242,300242",,"佳云科技,佳云科技,佳云科技,佳云科技,佳云科技"
600055,更多股权转让 ;马云概念 ;医疗改革 ;智能医疗 ;健康中国 ;医学影像 ;医疗器械概念 ;互联网医疗,万东医疗
"600055,600055,600055",,"万东医疗,万东医疗,万东医疗"
002739,更多腾讯概念 ;IP概念 ;移动互联网 ;深股通 ;大消费 ;文化传媒 ;阿里巴巴概念 ;影视娱乐 ;融资融券 ;转融券标的,万达电影
"002739,002739,002739,002739,002739",,"万达电影,万达电影,万达电影,万达电影,万达电影"
600009,更多春运 ;迪士尼 ;MSCI概念 ;浦东新区 ;融资融券 ;沪股通 ;转融券标的 ;地方国资改革 ;大消费 ;上海自贸区 ;上海国资改革 ;证金持股,上海机场
600009,,上海机场
603811,抗癌 ;抗肿瘤,诚意药业
600590,更多仪电仪表 ;鄱阳湖经济区 ;维稳 ;智能建筑 ;分布式发电 ;合同能源管理 ;卫星导航 ;建筑节能 ;低碳 ;绿色建筑 ;云计算 ;大数据 ;军民融合 ;能源互联网 ;国产航母 ;军工 ;区块链 ;核电,泰豪科技
"600590,600590,600590,600590,600590,600590,600590",,"泰豪科技,泰豪科技,泰豪科技,泰豪科技,泰豪科技,泰豪科技,泰豪科技"
600936,,广西广电
603708,更多电子商务 ;参股保险 ;老字号 ;商超百货 ;新零售 ;养老金持股,家家悦
002790,高送转,瑞尔特
"002790,002790,002790,002790",,"瑞尔特,瑞尔特,瑞尔特,瑞尔特"
300537,更多新材料概念 ;富士康概念 ;5G ;华为概念 ;OLED,广信材料
"300537,300537,300537,300537,300537,300537",,"广信材料,广信材料,广信材料,广信材料,广信材料,广信材料"
002052,更多股权转让 ;电子信息 ;TMT ;数字电视 ;三网融合 ;智能终端 ;网络电视,同洲电子
"002052,002052,002052,002052",,"同洲电子,同洲电子,同洲电子,同洲电子"
002872,中医药,天圣制药
"002872,002872,002872,002872",,"天圣制药,天圣制药,天圣制药,天圣制药"
603650,新股与次新股 ;新材料概念 ;石墨烯 ;沪股通,彤程新材
"603650,603650",,"彤程新材,彤程新材"
603976,--,正川股份
"002220,002220",,"天宝食品,天宝食品"
603188,分散染料 ;摘帽,亚邦股份
"603188,603188,603188,603188",,"亚邦股份,亚邦股份,亚邦股份,亚邦股份"
601011,更多焦炭 ;石墨电极 ;煤化工 ;粗苯 ;负极材料 ;互联网+ ;锂电池 ;石墨烯 ;甲醇 ;年报预增,宝泰隆
"601011,601011,601011,601011,601011",,"宝泰隆,宝泰隆,宝泰隆,宝泰隆,宝泰隆"
"600018,600018,600018,600018,600018,600018",,"上港集团,上港集团,上港集团,上港集团,上港集团,上港集团"
300303,智能终端 ;节能照明 ;年报预增 ;柔性屏,聚飞光电
"300303,300303,300303,300303,300303,300303",,"聚飞光电,聚飞光电,聚飞光电,聚飞光电,聚飞光电,聚飞光电"
600213,更多汽车制造概念 ;校车 ;山东国资改革 ;地方国资改革 ;新能源整车 ;新能源汽车,亚星客车
"600213,600213",,"亚星客车,亚星客车"
"600825,600825",,"新华传媒,新华传媒"
600409,更多新能源汽车 ;锂电池 ;聚氯乙烯 ;上海自贸区 ;涉矿 ;融资融券 ;沪股通 ;转融券标的 ;有机硅 ;地方国资改革 ;证金持股 ;粘胶短纤 ;PVC ;烧碱 ;MSCI预期 ;煤化工,三友化工
"600409,600409",,"三友化工,三友化工"
300454,更多新股与次新股 ;云计算 ;网络安全 ;深股通 ;态势感知,深信服
"300454,300454",,"深信服,深信服"
000568,更多大消费 ;MSCI概念 ;成渝特区 ;老字号 ;收入改革 ;超级品牌 ;参股券商 ;融资融券 ;深股通 ;春节概念 ;转融券标的 ;地方国资改革 ;白酒概念 ;证金持股 ;白马股,泸州老窖
"000568,000568",,"泸州老窖,泸州老窖"
000987,更多债转股 ;参股券商 ;收入改革 ;移动购物 ;新零售 ;深股通 ;宁德时代概念 ;小额贷款 ;商品新零售 ;地方国资改革 ;独角兽概念 ;广东国资改革,越秀金控
"000987,000987,000987,000987,000987",,"越秀金控,越秀金控,越秀金控,越秀金控,越秀金控"
603528,更多云计算 ;在线教育 ;机器视觉 ;职业教育 ;智能交通 ;驾驶培训 ;物联网应用层 ;物联网感知层 ;人工智能 ;卫星导航 ;互联网+ ;无人驾驶 ;物联网 ;国产软件,多伦科技
"603528,603528,603528,603528",,"多伦科技,多伦科技,多伦科技,多伦科技"
002847,电子商务 ;休闲零食,盐津铺子
"002847,002847",,"盐津铺子,盐津铺子"
002269,更多电子商务 ;参股民营银行 ;参股基金 ;二胎概念 ;魔兽概念 ;迪士尼 ;移动互联网 ;融资融券 ;深股通 ;转融券标的 ;抗寒 ;人民币贬值受益 ;证金持股 ;机构重仓,美邦服饰
"002269,002269",,"美邦服饰,美邦服饰"
300720,机器人概念 ;服务机器人 ;高送转 ;台湾概念股,海川智能
300720,,海川智能
300718,特斯拉 ;长三角一体化,长盛轴承
"300718,300718,300718",,"长盛轴承,长盛轴承,长盛轴承"
603888,更多文化传媒 ;移动互联网 ;在线教育 ;阿里巴巴概念 ;沪股通 ;网络媒体 ;大数据 ;央企国资改革 ;人工智能 ;创投 ;区块链 ;知识产权保护,新华网
"603888,603888,603888,603888,603888",,"新华网,新华网,新华网,新华网,新华网"
603278,年报预增,大业股份
603278,,大业股份
603676,维生素,卫信康
"603676,603676",,"卫信康,卫信康"
002614,更多参股民营银行 ;深股通 ;医疗机器人 ;机器人概念 ;健康中国 ;医疗器械概念 ;家用电器 ;养老概念 ;台湾概念股,奥佳华
"002614,002614,002614,002614,002614",,"奥佳华,奥佳华,奥佳华,奥佳华,奥佳华"
300137,更多PM2.5 ;废气处理 ;水利 ;雄安新区 ;冬奥会 ;环境监测 ;仪电仪表 ;农村环境治理 ;乡村振兴 ;污水处理 ;雄安环保 ;节能环保,先河环保
"300137,300137,300137,300137",,"先河环保,先河环保,先河环保,先河环保"
600780,更多致密气 ;山西国资改革 ;地方国资改革 ;年报预增 ;证金持股 ;机构重仓,通宝能源
"600780,600780",,"通宝能源,通宝能源"
600530,更多小额贷款 ;参股券商 ;高校 ;健康中国 ;养老概念 ;电子商务 ;手足口病疫苗 ;医保目录 ;保健品,交大昂立
600530,,交大昂立
002185,更多兰新白试验区 ;融资融券 ;深股通 ;AI芯片 ;转融券标的 ;人工智能 ;芯片概念 ;硅晶圆 ;物联网 ;芯片封装测试 ;集成电路概念,华天科技
"002185,002185",,"华天科技,华天科技"
002620,建筑节能 ;互联网家装 ;光伏概念 ;全屋定制,瑞和股份
"002620,002620,002620",,"瑞和股份,瑞和股份,瑞和股份"
002015,涉矿 ;股权转让 ;壳资源 ;涤纶,霞客环保
"002015,002015,002015,002015,002015,002015,002015,002015,002015",,"霞客环保,霞客环保,霞客环保,霞客环保,霞客环保,霞客环保,霞客环保,霞客环保,霞客环保"
002908,金融IC ;电子信息 ;数字中国 ;大数据,德生科技
"002908,002908,002908,002908,002908",,"德生科技,德生科技,德生科技,德生科技,德生科技"
300268,更多联想概念 ;参股新三板 ;区块链应用 ;淀粉 ;区块链 ;海底捞概念 ;央企国资改革 ;年报预增,佳沃股份
"300268,300268,300268",,"佳沃股份,佳沃股份,佳沃股份"
000046,更多土地流转 ;金控平台 ;参股券商 ;期货概念 ;参股保险 ;融资融券 ;深股通 ;宁德时代概念 ;转融券标的 ;北汽新能源 ;蔚来汽车概念 ;信托概念 ;证金持股 ;机构重仓 ;科创板IPO,泛海控股
"000046,000046,000046,000046,000046,000046,000046,000046,000046,000046,000046,000046,000046",,"泛海控股,泛海控股,泛海控股,泛海控股,泛海控股,泛海控股,泛海控股,泛海控股,泛海控股,泛海控股,泛海控股,泛海控股,泛海控股"
300052,更多足球概念 ;腾讯平台 ;区块链 ;数字货币 ;挖矿设备 ;区块链应用 ;区块链底层 ;网络游戏 ;电子竞技 ;Facebook概念 ;互联网+ ;手机游戏 ;互联网彩票 ;云计算 ;边缘计算,中青宝
"300052,300052,300052,300052",,"中青宝,中青宝,中青宝,中青宝"
600308,更多人民币升值 ;造纸转暖 ;林场改革 ;环保包装 ;双氧水 ;纸浆,华泰股份
"600308,600308",,"华泰股份,华泰股份"
300699,更多新材料概念 ;航空航天 ;碳纤维 ;深股通 ;军民融合 ;军工 ;年报预增,光威复材
300699,,光威复材
002584,更多塑化剂 ;电子商务 ;基因测序 ;分子诊断 ;二胎概念 ;体外诊断 ;创投,西陇科学
"002584,002584,002584",,"西陇科学,西陇科学,西陇科学"
002108,更多雄安新区 ;线型 ;地下管网 ;高性能膜 ;特斯拉 ;分离膜 ;抗旱 ;融资融券 ;深股通 ;转融券标的 ;锂电隔膜 ;锂电池 ;军工,沧州明珠
"002108,002108,002108",,"沧州明珠,沧州明珠,沧州明珠"
300269,更多微信小程序 ;体育产业 ;广告营销 ;节能照明 ;小间距LED ;文化传媒 ;兜底增持 ;商誉减值,联建光电
"300269,300269,300269,300269,300269,300269,300269,300269,300269",,"联建光电,联建光电,联建光电,联建光电,联建光电,联建光电,联建光电,联建光电,联建光电"
002398,更多福建基建 ;无人岛开发 ;检测认证 ;参股民营银行 ;装配式建筑 ;兜底增持,建研集团
"002398,002398,002398,002398,002398,002398,002398,002398,002398",,"建研集团,建研集团,建研集团,建研集团,建研集团,建研集团,建研集团,建研集团,建研集团"
600748,更多共享办公 ;土地流转 ;融资融券 ;养老地产 ;沪股通 ;转融券标的 ;共享经济 ;地方国资改革 ;互联网+ ;证金持股 ;上海国资改革,上实发展
"600748,600748",,"上实发展,上实发展"
"603595,603595",,"东尼电子,东尼电子"
600961,更多循环经济 ;铟 ;OLED ;锌 ;铅 ;锌电池 ;稀有金属 ;小金属概念 ;央企国资改革,株冶集团
300716,节能环保 ;新材料概念,国立科技
"300716,300716,300716,300716,300716",,"国立科技,国立科技,国立科技,国立科技,国立科技"
002851,更多智能家居 ;工业4.0 ;北汽新能源 ;新能源汽车 ;充电桩 ;深股通 ;柔性屏 ;养老金持股 ;高送转,麦格米特
"002851,002851,002851,002851",,"麦格米特,麦格米特,麦格米特,麦格米特"
002246,更多航天军工 ;军民融合 ;硝酸 ;TDI ;军工 ;央企国资改革,北化股份
"002246,002246,002246,002246,002246,002246,002246,002246",,"北化股份,北化股份,北化股份,北化股份,北化股份,北化股份,北化股份,北化股份"
603288,更多超级品牌 ;MSCI概念 ;沪股通 ;老字号 ;大消费 ;调味品,海天味业
601992,更多棚户区改造 ;土地增值 ;工业用地 ;北京大兴机场 ;京津冀一体化 ;保障房 ;债转股 ;雄安基建 ;MSCI概念 ;北京环球影城 ;中央政务区 ;融资融券 ;沪股通 ;转融券标的 ;北京国资改革 ;地方国资改革 ;水泥 ;雄安新区 ;机构重仓,金隅集团
"601992,601992,601992",,"金隅集团,金隅集团,金隅集团"
600869,更多特高压 ;节能环保 ;石墨烯 ;量子计算 ;高端装备 ;碳纤维 ;新能源汽车 ;能源互联网 ;锂电原料 ;锂电制造 ;锂电池 ;核电 ;电子商务 ;光伏概念 ;智能电网 ;互联网+ ;独角兽概念 ;特斯拉 ;无人机 ;智慧城市 ;互联网金融 ;年报预增,智慧能源
"600869,600869,600869,600869,600869,600869,600869,600869,600869,600869,600869,600869,600869,600869,600869,600869,600869,600869,600869,600869,600869,600869,600869,600869,600869,600869,600869,600869",,"智慧能源,智慧能源,智慧能源,智慧能源,智慧能源,智慧能源,智慧能源,智慧能源,智慧能源,智慧能源,智慧能源,智慧能源,智慧能源,智慧能源,智慧能源,智慧能源,智慧能源,智慧能源,智慧能源,智慧能源,智慧能源,智慧能源,智慧能源,智慧能源,智慧能源,智慧能源,智慧能源,智慧能源"
603019,更多腾讯概念 ;量子通信 ;虚拟机器人 ;透明计算 ;雄安新区 ;GPU ;沪股通 ;AI芯片 ;核高基 ;云计算 ;芯片概念 ;基因测序 ;参股新三板 ;人工智能 ;超级计算机 ;华为概念 ;网络安全 ;中科院系 ;创投 ;独角兽概念 ;MSCI预期 ;科创板IPO,中科曙光
603019,,中科曙光
603716,更多健康中国 ;股权转让 ;兜底增持 ;体外诊断 ;工业大麻,塞力斯
"603716,603716,603716,603716,603716,603716,603716,603716,603716,603716,603716,603716",,"塞力斯,塞力斯,塞力斯,塞力斯,塞力斯,塞力斯,塞力斯,塞力斯,塞力斯,塞力斯,塞力斯,塞力斯"
603222,,济民制药
600835,更多电梯概念 ;电梯物联网 ;融资融券 ;沪股通 ;转融券标的 ;工业机器人 ;机器人概念 ;地方国资改革 ;MSCI预期 ;上海国资改革,上海机电
600835,,上海机电
"600201,600201,600201,600201,600201,600201,600201",,"生物股份,生物股份,生物股份,生物股份,生物股份,生物股份,生物股份"
300656,更多智能终端 ;无人零售 ;二维码识别 ;芯片概念 ;图像识别 ;芯片设计 ;大疆创新概念 ;无人机 ;无人驾驶,民德电子
"300656,300656,300656,300656",,"民德电子,民德电子,民德电子,民德电子"
002781,更多建筑节能 ;PM2.5 ;空气净化 ;锂电池 ;宁德时代概念 ;物联网,奇信股份
"002781,002781,002781,002781,002781,002781,002781,002781,002781,002781",,"奇信股份,奇信股份,奇信股份,奇信股份,奇信股份,奇信股份,奇信股份,奇信股份,奇信股份,奇信股份"
000633,更多新材料概念 ;健康中国 ;涉矿 ;民营医院 ;股权转让 ;壳资源 ;区块链 ;核电,合金投资
"000633,000633,000633,000633",,"合金投资,合金投资,合金投资,合金投资"
300217,更多特斯拉 ;天然气 ;新能源 ;多晶硅 ;新能源汽车 ;油气开采 ;年报预增,东方电热
"300217,300217,300217",,"东方电热,东方电热,东方电热"
300342,更多航空航天 ;节能环保 ;卫星导航 ;太赫兹 ;元器件 ;军工 ;股权转让 ;地方国资改革 ;广东国资改革 ;黑洞概念,天银机电
"300342,300342,300342,300342,300342,300342,300342,300342,300342,300342",,"天银机电,天银机电,天银机电,天银机电,天银机电,天银机电,天银机电,天银机电,天银机电,天银机电"
600095,更多振兴东北 ;黄豆 ;中俄自贸区 ;抗癌 ;豆粕 ;金改 ;保健品 ;新能源 ;贸易战受益股 ;光伏概念 ;大豆 ;医保目录 ;壳资源 ;创投,哈高科
002397,更多智能家居 ;工业4.0 ;村镇银行 ;婚庆 ;人民币贬值受益 ;年报预增,梦洁股份
"002397,002397,002397,002397,002397,002397,002397,002397,002397,002397,002397,002397",,"梦洁股份,梦洁股份,梦洁股份,梦洁股份,梦洁股份,梦洁股份,梦洁股份,梦洁股份,梦洁股份,梦洁股份,梦洁股份,梦洁股份"
601811,更多沪股通 ;平面媒体 ;文化传媒 ;电子商务 ;地方国资改革 ;四川国资改革 ;独角兽概念 ;科创板IPO,新华文轩
601811,,新华文轩
600767,更多ST板块 ;智能医疗 ;云计算 ;互联网金融 ;互联网+ ;互联网医疗 ;长三角一体化,ST运盛
"600767,600767,600767,600767,600767,600767,600767",,"ST运盛,ST运盛,ST运盛,ST运盛,ST运盛,ST运盛,ST运盛"
600549,更多再生金属 ;新材料概念 ;海峡西岸 ;稀土整合 ;稀缺资源 ;电动自行车 ;融资融券 ;镍氢电池 ;钨 ;沪股通 ;钼 ;正极材料 ;转融券标的 ;稀有金属 ;钴 ;动力电池回收 ;地方国资改革 ;小金属概念 ;锂电池 ;稀土永磁 ;MSCI预期,厦门钨业
"600549,600549",,"厦门钨业,厦门钨业"
600987,更多分散染料 ;涉矿 ;融资融券 ;沪股通 ;转融券标的,航民股份
"600987,600987,600987,600987,600987",,"航民股份,航民股份,航民股份,航民股份,航民股份"
600594,更多老龄化 ;黔中经济区 ;抗癌 ;融资融券 ;沪股通 ;转融券标的 ;医保目录 ;中医药 ;民营医院 ;证金持股 ;商誉减值,益佰制药
