字段1,字段2,字段3
"002329,002329,002329,002329,002329,002329",,"皇氏集团,皇氏集团,皇氏集团,皇氏集团,皇氏集团,皇氏集团"
002323,更多光伏概念 ;建筑节能 ;智能建筑 ;一带一路 ;ST板块,*ST百特
"002323,002323,002323,002323",,"*ST百特,*ST百特,*ST百特,*ST百特"
002284,更多汽车电子 ;智能汽车 ;新能源汽车 ;无人驾驶 ;车联网,亚太股份
"002284,002284,002284,002284",,"亚太股份,亚太股份,亚太股份,亚太股份"
002283,更多机器人概念 ;工业4.0 ;汽车制造概念 ;高端装备 ;工业机器人,天润曲轴
"002283,002283",,"天润曲轴,天润曲轴"
002180,更多横琴新区 ;军工 ;深股通 ;芯片概念 ;芯片设计 ;高端装备 ;物联网感知层 ;MSCI概念 ;物联网 ;国家大基金持股 ;核高基 ;集成电路概念 ;融资融券 ;转融券标的 ;3D打印,纳思达
"002180,002180,002180,002180,002180,002180,002180",,"纳思达,纳思达,纳思达,纳思达,纳思达,纳思达,纳思达"
"002166,002166,002166,002166,002166,002166,002166,002166,002166,002166,002166,002166,002166,002166,002166,002166,002166,002166,002166",,"莱茵生物,莱茵生物,莱茵生物,莱茵生物,莱茵生物,莱茵生物,莱茵生物,莱茵生物,莱茵生物,莱茵生物,莱茵生物,莱茵生物,莱茵生物,莱茵生物,莱茵生物,莱茵生物,莱茵生物,莱茵生物,莱茵生物"
"002064,002064,002064,002064,002064,002064,002064",,"华峰氨纶,华峰氨纶,华峰氨纶,华峰氨纶,华峰氨纶,华峰氨纶,华峰氨纶"
000909,更多电子信息 ;数字电视 ;智慧城市 ;智能电视 ;互联网大会 ;网络电视 ;车联网 ;充电桩 ;浙江国资改革 ;地方国资改革 ;无人驾驶 ;物联网 ;智慧停车 ;芯片概念 ;超清视频 ;国产软件,数源科技
"000909,000909,000909,000909,000909",,"数源科技,数源科技,数源科技,数源科技,数源科技"
000868,更多校车 ;汽车制造概念 ;融资租赁 ;安徽国资改革 ;地方国资改革 ;新能源整车 ;新能源汽车 ;PPP概念 ;ST板块,*ST安凯
"000868,000868,000868,000868,000868",,"*ST安凯,*ST安凯,*ST安凯,*ST安凯,*ST安凯"
000809,污水处理 ;新型城镇化 ;地方国资改革,铁岭新城
000809,,铁岭新城
000608,北京环球影城 ;东盟北部湾 ;国际板,阳光股份
"000608,000608,000608,000608",,"阳光股份,阳光股份,阳光股份,阳光股份"
000585,更多仪电仪表 ;智能电网 ;振兴东北 ;股权转让 ;ST板块 ;壳资源 ;海航系,*ST东电
"000585,000585,000585,000585,000585",,"*ST东电,*ST东电,*ST东电,*ST东电,*ST东电"
000151,更多马歇尔计划 ;外贸 ;海水淡化 ;融资融券 ;转融券标的 ;基建工程 ;国投系 ;贸易战影响股 ;一带一路 ;人民币贬值受益 ;中非合作 ;央企国资改革,中成股份
"000151,000151,000151",,"中成股份,中成股份,中成股份"
000043,更多工业用地 ;融资融券 ;转融券标的 ;中航系 ;年报预增,中航善达
"000043,000043,000043,000043",,"中航善达,中航善达,中航善达,中航善达"
000029,更多B转H ;工业用地 ;深股通 ;深圳国资改革 ;广东国资改革 ;地方国资改革 ;粤港澳大湾区 ;恒大概念 ;年报预增 ;机构重仓,深深房A
000029,,深深房A
000010,园林开发 ;天然气 ;美丽中国,美丽生态
"000010,000010,000010,000010,000010",,"美丽生态,美丽生态,美丽生态,美丽生态,美丽生态"
300601,更多疫苗存储 ;禽流感 ;乙肝治疗 ;深股通 ;生物疫苗 ;年报预增 ;MSCI预期,康泰生物
"300601,300601,300601,300601",,"康泰生物,康泰生物,康泰生物,康泰生物"
300758,新股与次新股 ;高送转预期 ;分散染料,七彩化学
"300758,300758,300758,300758,300758",,"七彩化学,七彩化学,七彩化学,七彩化学,七彩化学"
002867,更多奢侈品 ;电子商务 ;小额贷款 ;深股通 ;创投,周大生
"002867,002867,002867,002867,002867,002867,002867",,"周大生,周大生,周大生,周大生,周大生,周大生,周大生"
601799,更多物联网 ;宝马概念 ;车联网 ;沪股通 ;汽车电子 ;无人驾驶,星宇股份
"601799,601799,601799",,"星宇股份,星宇股份,星宇股份"
002776,虚拟现实 ;体育产业 ;高送转,柏堡龙
"002776,002776,002776,002776,002776,002776,002776,002776,002776,002776,002776,002776,002776,002776,002776,002776,002776,002776,002776,002776,002776,002776,002776,002776,002776,002776,002776,002776",,"柏堡龙,柏堡龙,柏堡龙,柏堡龙,柏堡龙,柏堡龙,柏堡龙,柏堡龙,柏堡龙,柏堡龙,柏堡龙,柏堡龙,柏堡龙,柏堡龙,柏堡龙,柏堡龙,柏堡龙,柏堡龙,柏堡龙,柏堡龙,柏堡龙,柏堡龙,柏堡龙,柏堡龙,柏堡龙,柏堡龙,柏堡龙,柏堡龙"
002621,更多东北亚经贸中心 ;工业4.0 ;大连自贸区 ;地下管网 ;水利 ;幼儿教育 ;PVC ;高送转,美吉姆
"002621,002621,002621,002621,002621",,"美吉姆,美吉姆,美吉姆,美吉姆,美吉姆"
603089,人民币贬值受益,正裕工业
603089,,正裕工业
002412,二胎概念 ;中医药,汉森制药
"002412,002412,002412,002412,002412,002412",,"汉森制药,汉森制药,汉森制药,汉森制药,汉森制药,汉森制药"
603876,锂电池 ;宁德时代概念,鼎胜新材
002857,仪电仪表,三晖电气
"002857,002857,002857,002857",,"三晖电气,三晖电气,三晖电气,三晖电气"
600146,更多她经济 ;碳纤维 ;涉矿 ;融资融券 ;征信 ;区块链储备 ;转融券标的 ;贸易战影响股 ;上海自贸区 ;电子商务 ;跨境电商 ;区块链 ;互联网金融 ;商誉减值,商赢环球
"600146,600146,600146,600146,600146,600146,600146,600146,600146,600146,600146",,"商赢环球,商赢环球,商赢环球,商赢环球,商赢环球,商赢环球,商赢环球,商赢环球,商赢环球,商赢环球,商赢环球"
600965,殡仪服务 ;牛羊肉 ;家禽养殖 ;沪股通,福成股份
"600965,600965,600965,600965",,"福成股份,福成股份,福成股份,福成股份"
600605,风电 ;股权转让 ;外资券商影子股,汇通能源
600605,,汇通能源
000096,更多工业用地 ;油品改革 ;深圳国资改革 ;广东国资改革 ;地方国资改革 ;粤港澳大湾区,广聚能源
600597,更多两会 ;老字号 ;中澳自贸区 ;融资融券 ;新零售 ;沪股通 ;商品新零售 ;转融券标的 ;进口博览会 ;冷链物流 ;地方国资改革 ;二胎概念 ;乳业 ;证金持股 ;上海国资改革,光明乳业
"600597,600597",,"光明乳业,光明乳业"
000710,更多深股通 ;抗癌 ;抗肿瘤 ;基因芯片 ;二胎概念 ;基因测序,贝瑞基因
"000710,000710,000710,000710,000710,000710",,"贝瑞基因,贝瑞基因,贝瑞基因,贝瑞基因,贝瑞基因,贝瑞基因"
002958,新股与次新股,青农商行
"002958,002958,002958,002958,002958,002958,002958,002958,002958,002958,002958",,"青农商行,青农商行,青农商行,青农商行,青农商行,青农商行,青农商行,青农商行,青农商行,青农商行,青农商行"
600116,更多重庆自贸区 ;抗旱 ;成渝特区 ;重庆水资源 ;两江新区 ;融资融券 ;水利 ;沪股通 ;转融券标的 ;节能环保 ;长江经济带 ;央企国资改革,三峡水利
"600116,600116,600116,600116,600116,600116,600116",,"三峡水利,三峡水利,三峡水利,三峡水利,三峡水利,三峡水利,三峡水利"
600785,更多收入改革 ;乳业 ;新零售 ;大消费 ;商超百货 ;机构重仓,新华百货
600785,,新华百货
300108,更多抗癌 ;炭黑 ;生物医药 ;抗艾滋病 ;创新药 ;中医药 ;白炭黑 ;兜底增持,吉药控股
"300108,300108,300108,300108,300108,300108,300108,300108,300108,300108,300108,300108,300108,300108,300108,300108,300108,300108,300108,300108,300108",,"吉药控股,吉药控股,吉药控股,吉药控股,吉药控股,吉药控股,吉药控股,吉药控股,吉药控股,吉药控股,吉药控股,吉药控股,吉药控股,吉药控股,吉药控股,吉药控股,吉药控股,吉药控股,吉药控股,吉药控股,吉药控股"
000019,更多调味品 ;普洱茶 ;B转H ;地方国资改革 ;广东国资改革 ;深圳国资改革,深粮控股
"000019,000019",,"深粮控股,深粮控股"
603126,更多碳交易 ;中巴经济走廊 ;电力改革 ;沪股通 ;雄安新区 ;节能环保 ;中材系 ;央企国资改革 ;智能电网 ;一带一路,中材节能
"603126,603126",,"中材节能,中材节能"
600742,更多振兴东北 ;央企控股 ;中朝贸易区 ;融资融券 ;沪股通 ;转融券标的 ;国改双百行动,一汽富维
"600742,600742,600742,600742",,"一汽富维,一汽富维,一汽富维,一汽富维"
000876,更多MSCI概念 ;智能穿戴 ;三农 ;中澳自贸区 ;农村电商 ;东盟自贸区 ;乳业 ;融资融券 ;深股通 ;转融券标的 ;乡村振兴 ;互联网+ ;猪肉 ;饲料 ;养鸡 ;蚂蚁金服概念 ;机构重仓,新希望
000876,,新希望
603728,更多太空望远镜 ;安防 ;节能照明 ;工业4.0 ;沪股通 ;黑洞概念,鸣志电器
"603728,603728",,"鸣志电器,鸣志电器"
600151,更多航空航天 ;航天军工 ;低碳 ;光热 ;月球车 ;分布式发电 ;军工改制 ;融资融券 ;航天系 ;转融券标的 ;太阳能 ;多晶硅 ;光伏概念 ;太空互联网,航天机电
"600151,600151,600151,600151,600151,600151,600151",,"航天机电,航天机电,航天机电,航天机电,航天机电,航天机电,航天机电"
600696,更多ST板块 ;P2P概念 ;国际板 ;互联网金融 ;融资租赁 ;互联网+ ;壳资源,ST岩石
"600696,600696,600696,600696,600696",,"ST岩石,ST岩石,ST岩石,ST岩石,ST岩石"
601038,更多一号文件 ;新型城镇化 ;融资融券 ;沪股通 ;转融券标的 ;债转股 ;乡村振兴 ;农机 ;央企国资改革 ;机构重仓,一拖股份
"601038,601038",,"一拖股份,一拖股份"
000011,更多工业用地 ;B转H ;深股通 ;地方国资改革 ;广东国资改革 ;深圳国资改革 ;粤港澳大湾区,深物业A
300740,更多电子商务 ;跨境电商 ;她经济 ;互联网+ ;化妆护肤品 ;白马股,御家汇
"300740,300740",,"御家汇,御家汇"
002651,更多航天军工 ;节能环保 ;军工 ;无人机 ;民用无人机 ;高端装备,利君股份
"002651,002651,002651",,"利君股份,利君股份,利君股份"
600265,更多胶合板 ;长江防护林 ;ST板块 ;林场改革 ;纤维板 ;美丽中国 ;股权转让,ST景谷
"600265,600265,600265,600265",,"ST景谷,ST景谷,ST景谷,ST景谷"
002816,污水处理,和科达
002816,,和科达
002244,更多上海自贸区 ;杭州亚运会 ;融资融券 ;深股通 ;租售同权 ;转融券标的 ;互联网+ ;特色小镇 ;杭州湾大湾区 ;住房租赁 ;独角兽概念,滨江集团
"002244,002244,002244,002244,002244,002244",,"滨江集团,滨江集团,滨江集团,滨江集团,滨江集团,滨江集团"
000543,更多参股券商 ;天然气 ;电力改革 ;西电东送 ;融资融券 ;深股通 ;转融券标的 ;地方国资改革 ;核电 ;安徽国资改革 ;年报预增,皖能电力
"000543,000543,000543,000543,000543,000543",,"皖能电力,皖能电力,皖能电力,皖能电力,皖能电力,皖能电力"
000400,更多公共交通 ;中原经济区 ;高端装备 ;特斯拉 ;互联网电力 ;一带一路 ;智能电网 ;仪电仪表 ;电动汽车 ;融资融券 ;深股通 ;转融券标的 ;特高压 ;配电网 ;互联网+ ;充电桩 ;央企国资改革 ;新基建 ;证金持股,许继电气
000996,互联网期货 ;融资融券 ;转融券标的 ;期货概念,中国中期
"000996,000996,000996,000996,000996,000996,000996,000996,000996,000996,000996,000996",,"中国中期,中国中期,中国中期,中国中期,中国中期,中国中期,中国中期,中国中期,中国中期,中国中期,中国中期,中国中期"
000691,更多涉矿 ;三沙 ;海南旅游岛 ;东盟北部湾 ;壳资源,亚太实业
"000691,000691,000691",,"亚太实业,亚太实业,亚太实业"
600249,更多达菲 ;生物医药 ;东盟北部湾 ;参股券商 ;地方国资改革,两面针
600249,,两面针
000886,更多西沙旅游 ;东盟北部湾 ;公路建设 ;海南旅游岛 ;三沙 ;地方国资改革 ;海南自贸区 ;年报预增,海南高速
000886,,海南高速
000863,更多租售同权 ;建筑节能 ;绿色建筑 ;马云概念 ;文化传媒 ;创投,三湘印象
"000863,000863,000863,000863,000863,000863,000863,000863,000863,000863",,"三湘印象,三湘印象,三湘印象,三湘印象,三湘印象,三湘印象,三湘印象,三湘印象,三湘印象,三湘印象"
002120,更多村镇银行 ;双十一 ;深股通 ;白马股 ;快递 ;智能物流 ;年报预增,韵达股份
"002120,002120,002120",,"韵达股份,韵达股份,韵达股份"
002100,更多冠状病毒 ;新疆振兴 ;西尼罗病毒 ;手足口病疫苗 ;新疆建设兵团 ;水产品 ;生物疫苗 ;兽药 ;黄豆 ;物联网 ;炭疽 ;禽流感 ;大豆 ;猪瘟疫情 ;地方国资改革 ;猪肉 ;饲料 ;新基建,天康生物
"002100,002100,002100,002100,002100",,"天康生物,天康生物,天康生物,天康生物,天康生物"
002672,更多美丽中国 ;废品回收 ;再生金属 ;重金属治理 ;股权转让 ;矿山生态修复 ;PPP概念 ;广东自贸区 ;深股通 ;危废处理 ;土壤修复 ;污水处理 ;垃圾发电 ;地方国资改革 ;固废处理 ;节能环保 ;粤港澳大湾区 ;养老金持股 ;广东国资改革,东江环保
"002672,002672,002672",,"东江环保,东江环保,东江环保"
000558,更多电子竞技 ;冬奥会 ;杭州亚运会 ;互联网平台 ;体育产业 ;冰雪产业 ;世界杯 ;互联网彩票 ;足球概念 ;特色小镇 ;股权转让,莱茵体育
"000558,000558,000558,000558,000558,000558,000558,000558,000558,000558,000558,000558,000558,000558,000558,000558,000558,000558,000558",,"莱茵体育,莱茵体育,莱茵体育,莱茵体育,莱茵体育,莱茵体育,莱茵体育,莱茵体育,莱茵体育,莱茵体育,莱茵体育,莱茵体育,莱茵体育,莱茵体育,莱茵体育,莱茵体育,莱茵体育,莱茵体育,莱茵体育"
603159,--,上海亚虹
002458,更多农业合作社 ;家禽养殖 ;深股通 ;兜底增持 ;猪肉 ;养鸡 ;送转填权,益生股份
"002458,002458,002458,002458,002458,002458,002458,002458,002458,002458,002458,002458",,"益生股份,益生股份,益生股份,益生股份,益生股份,益生股份,益生股份,益生股份,益生股份,益生股份,益生股份,益生股份"
600761,更多高端装备 ;融资融券 ;转融券标的 ;安徽国资改革 ;地方国资改革 ;证金持股,安徽合力
"600761,600761",,"安徽合力,安徽合力"
002932,新股与次新股 ;医疗器械概念 ;体外诊断,明德生物
002932,,明德生物
600182,S股 ;绿色轮胎 ;振兴东北 ;国际板,S佳通
"600182,600182,600182,600182,600182",,"S佳通,S佳通,S佳通,S佳通,S佳通"
000732,更多健康中国 ;参股券商 ;特色小镇 ;参股民营银行 ;军民融合 ;金控平台 ;萤石 ;民营医院 ;融资融券 ;抗癌 ;深股通 ;转融券标的 ;租售同权 ;白马股 ;兜底增持 ;移动支付 ;MSCI预期 ;高送转,泰禾集团
"000732,000732,000732,000732,000732,000732,000732,000732,000732,000732,000732,000732,000732,000732,000732,000732,000732,000732,000732,000732,000732,000732,000732",,"泰禾集团,泰禾集团,泰禾集团,泰禾集团,泰禾集团,泰禾集团,泰禾集团,泰禾集团,泰禾集团,泰禾集团,泰禾集团,泰禾集团,泰禾集团,泰禾集团,泰禾集团,泰禾集团,泰禾集团,泰禾集团,泰禾集团,泰禾集团,泰禾集团,泰禾集团,泰禾集团"
000023,壳资源 ;粤港澳大湾区,深天地A
"000023,000023,000023,000023",,"深天地A,深天地A,深天地A,深天地A"
600876,更多光伏概念 ;郑州航空港 ;特种玻璃 ;沪股通 ;光伏玻璃 ;太阳能 ;触摸屏 ;玻璃 ;中材系,洛阳玻璃
000671,更多迪士尼 ;保障房 ;参股保险 ;智慧城市 ;租售同权 ;融资融券 ;深股通 ;转融券标的 ;粤港澳大湾区 ;MSCI预期 ;机构重仓,阳光城
"000671,000671,000671,000671,000671,000671,000671,000671,000671,000671,000671,000671,000671,000671,000671,000671,000671,000671,000671,000671,000671,000671,000671,000671,000671,000671,000671,000671",,"阳光城,阳光城,阳光城,阳光城,阳光城,阳光城,阳光城,阳光城,阳光城,阳光城,阳光城,阳光城,阳光城,阳光城,阳光城,阳光城,阳光城,阳光城,阳光城,阳光城,阳光城,阳光城,阳光城,阳光城,阳光城,阳光城,阳光城,阳光城"
002218,更多多晶硅 ;新能源 ;光伏概念 ;分布式发电 ;互联网金融 ;芯片概念 ;光伏玻璃 ;太阳能 ;互联网+,拓日新能
"002218,002218",,"拓日新能,拓日新能"
600872,更多参股新三板 ;小额再贷款 ;纳米 ;小额贷款 ;融资融券 ;沪股通 ;转融券标的 ;粤港澳大湾区 ;调味品 ;MSCI预期,中炬高新
"600872,600872,600872,600872,600872",,"中炬高新,中炬高新,中炬高新,中炬高新,中炬高新"
300385,更多废气处理 ;危废处理 ;脱硫脱硝 ;村镇银行 ;固废处理 ;节能环保 ;证金持股 ;高送转,雪浪环境
"300385,300385,300385,300385,300385,300385,300385,300385,300385,300385,300385,300385,300385,300385,300385,300385,300385,300385,300385,300385,300385,300385,300385,300385",,"雪浪环境,雪浪环境,雪浪环境,雪浪环境,雪浪环境,雪浪环境,雪浪环境,雪浪环境,雪浪环境,雪浪环境,雪浪环境,雪浪环境,雪浪环境,雪浪环境,雪浪环境,雪浪环境,雪浪环境,雪浪环境,雪浪环境,雪浪环境,雪浪环境,雪浪环境,雪浪环境,雪浪环境"
600017,更多融资融券 ;一带一路 ;转融券标的 ;地方国资改革 ;中韩自贸区 ;年报预增 ;山东国资改革,日照港
600017,,日照港
300483,美丽中国 ;天然气,沃施股份
"300483,300483,300483,300483,300483,300483,300483,300483,300483",,"沃施股份,沃施股份,沃施股份,沃施股份,沃施股份,沃施股份,沃施股份,沃施股份,沃施股份"
002863,--,今飞凯达
"002863,002863,002863,002863",,"今飞凯达,今飞凯达,今飞凯达,今飞凯达"
002406,军民融合 ;中原经济区 ;工业4.0 ;军工,远东传动
000638,更多增强现实 ;大数据 ;智能穿戴 ;股权转让 ;京津冀一体化 ;冬奥会 ;3D打印 ;军工 ;航空发动机 ;健康中国 ;腾讯概念,万方发展
"000638,000638,000638,000638,000638,000638,000638",,"万方发展,万方发展,万方发展,万方发展,万方发展,万方发展,万方发展"
300321,合成革,同大股份
"300321,300321,300321,300321,300321,300321,300321,300321",,"同大股份,同大股份,同大股份,同大股份,同大股份,同大股份,同大股份,同大股份"
603507,新能源 ;光伏概念 ;风电,振江股份
603060,沪股通 ;中材系,国检集团
603060,,国检集团
603008,更多沪股通 ;智能家居 ;电子商务 ;文化传媒 ;股权转让 ;影视娱乐,喜临门
"603008,603008",,"喜临门,喜临门"
002240,更多土地流转 ;纤维板 ;深股通 ;锂电原料 ;小金属概念 ;锂电池 ;稀土永磁 ;年报预增,威华股份
"002240,002240,002240",,"威华股份,威华股份,威华股份"
600675,更多浦东新区 ;工业用地 ;迪士尼 ;土地增值 ;浦东前滩 ;上海自贸区 ;土地流转 ;地方国资改革 ;上海国资改革 ;年报预增,中华企业
"600675,600675",,"中华企业,中华企业"
000619,更多低碳 ;安徽自贸区 ;保障房 ;绿色建筑 ;建筑节能 ;安徽国资改革 ;地方国资改革,海螺型材
000619,,海螺型材
002503,职业教育 ;深股通 ;科创板IPO,搜于特
"002503,002503,002503,002503,002503,002503,002503,002503,002503,002503,002503,002503,002503,002503,002503,002503,002503,002503,002503,002503,002503,002503,002503,002503,002503,002503,002503,002503,002503,002503,002503,002503,002503",,"搜于特,搜于特,搜于特,搜于特,搜于特,搜于特,搜于特,搜于特,搜于特,搜于特,搜于特,搜于特,搜于特,搜于特,搜于特,搜于特,搜于特,搜于特,搜于特,搜于特,搜于特,搜于特,搜于特,搜于特,搜于特,搜于特,搜于特,搜于特,搜于特,搜于特,搜于特,搜于特,搜于特"
300723,儿童医药医疗 ;医保目录 ;白马股,一品红
"300723,300723,300723",,"一品红,一品红,一品红"
600509,更多低碳 ;一带一路 ;新疆自贸区 ;新疆振兴 ;新疆建设兵团 ;碳化硅 ;超级电容 ;甲醇 ;新能源 ;抗寒 ;新疆电源项目 ;生物质能 ;页岩气 ;融资融券 ;LNG加气站 ;转融券标的 ;垃圾发电 ;地方国资改革 ;天然气 ;证金持股 ;5G,天富能源
"600509,600509,600509,600509,600509,600509",,"天富能源,天富能源,天富能源,天富能源,天富能源,天富能源"
600795,更多电力改革 ;新能源 ;央企控股 ;振兴东北 ;东盟北部湾 ;多晶硅 ;东北亚经贸中心 ;分布式发电 ;融资融券 ;沪股通 ;转融券标的 ;MSCI概念 ;风电 ;央企国资改革 ;证金持股,国电电力
600795,,国电电力
000597,更多手足口病 ;抗艾滋病 ;振兴东北 ;抗癌 ;医疗改革 ;炭疽 ;达菲 ;生物医药 ;医保目录 ;禽流感 ;维生素 ;深股通 ;流感 ;年报预增 ;超级真菌,东北制药
"000597,000597,000597,000597,000597,000597,000597,000597,000597,000597,000597",,"东北制药,东北制药,东北制药,东北制药,东北制药,东北制药,东北制药,东北制药,东北制药,东北制药,东北制药"
002477,更多三农 ;村镇银行 ;中原经济区 ;扶贫开发 ;农村电商 ;生态农业 ;生猪屠宰 ;猪肉收储 ;雄安新区 ;乡村振兴 ;深股通 ;网络直播 ;互联网+ ;猪肉,雏鹰农牧
"002477,002477,002477,002477,002477,002477,002477",,"雏鹰农牧,雏鹰农牧,雏鹰农牧,雏鹰农牧,雏鹰农牧,雏鹰农牧,雏鹰农牧"
002723,锂电池 ;小额贷款 ;节能照明 ;股权转让,金莱特
"002723,002723,002723,002723,002723,002723,002723,002723,002723",,"金莱特,金莱特,金莱特,金莱特,金莱特,金莱特,金莱特,金莱特,金莱特"
603096,文化传媒 ;平面媒体 ;机构重仓,新经典
002624,更多IP概念 ;虚拟现实 ;中概股回归 ;魔兽概念 ;参股新三板 ;深股通 ;VR游戏 ;文化传媒 ;网络游戏 ;电子竞技 ;白马股 ;MSCI概念 ;手机游戏 ;影视娱乐,完美世界
"002624,002624,002624",,"完美世界,完美世界,完美世界"
600288,更多环境监测 ;食品安全 ;检测认证 ;太赫兹 ;元器件 ;引力波 ;电子信息 ;食品中国峰会 ;参股基金 ;地沟油概念 ;机器人概念 ;激光器 ;融资融券 ;徐翔概念股 ;期货概念 ;转融券标的 ;工业机器人 ;机器视觉 ;超清视频 ;融媒体,大恒科技
600288,,大恒科技
603587,新股与次新股 ;沪股通 ;养老金持股,地素时尚
603587,,地素时尚
002071,更多明星参股概念 ;融资融券 ;转融券标的 ;文化传媒 ;影视娱乐,长城影视
"002071,002071,002071,002071,002071,002071,002071,002071,002071,002071",,"长城影视,长城影视,长城影视,长城影视,长城影视,长城影视,长城影视,长城影视,长城影视,长城影视"
002566,更多她经济 ;贸易战受益股 ;中医药 ;人参 ;保健品,益盛药业
300282,更多诺基亚 ;二胎概念 ;三星 ;职业教育 ;触摸屏 ;股权转让 ;年报预增 ;高送转,三盛教育
"300282,300282,300282,300282,300282,300282,300282,300282,300282",,"三盛教育,三盛教育,三盛教育,三盛教育,三盛教育,三盛教育,三盛教育,三盛教育,三盛教育"
300480,更多节能环保 ;煤矿安全 ;芯片概念 ;集成电路概念 ;军工 ;透明工厂,光力科技
"300480,300480,300480,300480",,"光力科技,光力科技,光力科技,光力科技"
603739,新股与次新股,蔚蓝生物
"603739,603739",,"蔚蓝生物,蔚蓝生物"
002553,航空航天 ;电子商务 ;集成电路概念,南方轴承
002553,,南方轴承
300550,互联网医疗 ;区块链,和仁科技
"300550,300550",,"和仁科技,和仁科技"
600967,更多轨道交通 ;航天军工 ;高铁 ;铁路基建 ;融资融券 ;沪股通 ;军工 ;转融券标的 ;中兵系 ;央企国资改革 ;MSCI预期,内蒙一机
"600967,600967,600967",,"内蒙一机,内蒙一机,内蒙一机"
603777,更多休闲零食 ;商品新零售 ;新零售 ;电子商务 ;智能物流 ;大消费,来伊份
"603777,603777",,"来伊份,来伊份"
002905,文化传媒 ;大消费 ;影视娱乐,金逸影视
603319,--,湘油泵
"603319,603319,603319",,"湘油泵,湘油泵,湘油泵"
002069,更多水产品 ;海洋经济 ;水域改革 ;食品安全 ;乡村振兴 ;东北亚经贸中心 ;电子商务 ;台湾概念股,獐子岛
"002069,002069,002069,002069,002069,002069,002069,002069,002069",,"獐子岛,獐子岛,獐子岛,獐子岛,獐子岛,獐子岛,獐子岛,獐子岛,獐子岛"
603129,体育产业 ;军工,春风动力
"603129,603129,603129,603129,603129,603129,603129,603129",,"春风动力,春风动力,春风动力,春风动力,春风动力,春风动力,春风动力,春风动力"
300688,创投 ;独角兽概念,创业黑马
"300688,300688,300688,300688",,"创业黑马,创业黑马,创业黑马,创业黑马"
600856,更多中朝贸易区 ;新能源 ;油品升级 ;油气开采 ;沪股通 ;LNG加气站 ;股权转让 ;国资驰援 ;天然气,中天能源
"600856,600856,600856,600856,600856,600856,600856",,"中天能源,中天能源,中天能源,中天能源,中天能源,中天能源,中天能源"
002356,更多创投 ;超级电容 ;跨境电商 ;仪电仪表 ;智能电网 ;电子商务 ;互联网+ ;国资驰援 ;互联网金融 ;移动支付,赫美集团
"002356,002356,002356,002356,002356,002356,002356,002356,002356,002356,002356,002356,002356,002356,002356,002356,002356,002356,002356,002356,002356",,"赫美集团,赫美集团,赫美集团,赫美集团,赫美集团,赫美集团,赫美集团,赫美集团,赫美集团,赫美集团,赫美集团,赫美集团,赫美集团,赫美集团,赫美集团,赫美集团,赫美集团,赫美集团,赫美集团,赫美集团,赫美集团"
300175,更多油豆 ;电子商务 ;互联网平台 ;期货概念 ;贸易战受益股 ;土豆 ;休闲零食 ;大数据 ;基因测序 ;互联网+ ;土地流转 ;苹果期货 ;云计算 ;边缘计算,朗源股份
"300175,300175,300175,300175",,"朗源股份,朗源股份,朗源股份,朗源股份"
600421,中部崛起 ;ST板块 ;壳资源 ;紫光系,ST仰帆
"600421,600421,600421,600421,600421,600421,600421",,"ST仰帆,ST仰帆,ST仰帆,ST仰帆,ST仰帆,ST仰帆,ST仰帆"
600335,更多滨海新区 ;环渤海 ;智能汽车 ;融资融券 ;沪股通 ;转融券标的 ;车联网 ;汽车关税下调 ;互联网+ ;新能源整车 ;新能源汽车 ;特斯拉 ;央企国资改革 ;独角兽概念,国机汽车
"600335,600335,600335,600335,600335",,"国机汽车,国机汽车,国机汽车,国机汽车,国机汽车"
002482,更多体育产业 ;绿色建筑 ;融资融券 ;深股通 ;转融券标的 ;智能家居 ;互联网家装 ;粤港澳大湾区 ;恒大概念 ;腾讯概念,广田集团
600107,更多互联网期货 ;融资融券 ;转融券标的 ;壳资源 ;期货概念,美尔雅
"600107,600107,600107,600107",,"美尔雅,美尔雅,美尔雅,美尔雅"
603298,一带一路 ;新能源汽车 ;沪股通 ;机械装备,杭叉集团
603298,,杭叉集团
002575,更多儿童消费品 ;融资租赁 ;圣诞节 ;二胎概念 ;股权转让 ;创投,群兴玩具
"002575,002575,002575,002575",,"群兴玩具,群兴玩具,群兴玩具,群兴玩具"
300063,更多松脂 ;文化传媒 ;节能环保 ;互联网平台 ;广告营销 ;搜索引擎 ;短视频 ;独角兽概念 ;商誉减值,天龙集团
"300063,300063,300063,300063,300063,300063",,"天龙集团,天龙集团,天龙集团,天龙集团,天龙集团,天龙集团"
603580,台湾概念股,艾艾精工
000048,更多土地增值 ;ST板块 ;猪肉 ;土地流转 ;机构重仓,*ST康达
"000048,000048,000048,000048,000048,000048,000048,000048,000048,000048",,"*ST康达,*ST康达,*ST康达,*ST康达,*ST康达,*ST康达,*ST康达,*ST康达,*ST康达,*ST康达"
002450,更多3D打印 ;三星 ;OLED ;全息手机 ;分离膜 ;智能终端 ;特斯拉 ;虚拟现实 ;高性能膜 ;人工智能 ;人机交互 ;裸眼3D ;新能源汽车 ;碳纤维 ;新材料概念 ;OLED材料 ;石墨烯 ;ST板块 ;台湾概念股,ST康得新
