字段1,字段2,字段3
601330,更多新股与次新股 ;沪股通 ;北京国资改革 ;地方国资改革 ;垃圾发电 ;节能环保 ;固废处理,绿色动力
601330,,绿色动力
603856,地下管网 ;碳纳米管,东宏股份
603681,年报预增 ;新股与次新股 ;长三角一体化 ;高送转预期,永冠新材
"603681,603681,603681,603681,603681,603681,603681,603681,603681,603681,603681,603681,603681,603681,603681,603681,603681,603681,603681,603681,603681",,"永冠新材,永冠新材,永冠新材,永冠新材,永冠新材,永冠新材,永冠新材,永冠新材,永冠新材,永冠新材,永冠新材,永冠新材,永冠新材,永冠新材,永冠新材,永冠新材,永冠新材,永冠新材,永冠新材,永冠新材,永冠新材"
002204,更多振兴东北 ;核电 ;东北亚经贸中心 ;大连自贸区 ;太空望远镜 ;高端装备 ;融资融券 ;军工 ;深股通 ;转融券标的 ;辽宁国资改革 ;地方国资改革 ;国产航母 ;雄安新区 ;一带一路,大连重工
"002204,002204,002204,002204",,"大连重工,大连重工,大连重工,大连重工"
000629,更多循环经济 ;中澳自贸区 ;钒涨价 ;轻型合金 ;钒电池 ;稀有金属 ;钛 ;小金属概念 ;钛白粉 ;央企国资改革 ;年报预增 ;证金持股 ;融资融券 ;转融券标的,攀钢钒钛
000629,,攀钢钒钛
002468,更多物流骨干网 ;深股通 ;双十一 ;白马股 ;快递 ;智能物流 ;阿里巴巴概念,申通快递
"002468,002468,002468,002468,002468,002468,002468,002468,002468,002468,002468,002468,002468,002468,002468,002468,002468,002468,002468,002468,002468",,"申通快递,申通快递,申通快递,申通快递,申通快递,申通快递,申通快递,申通快递,申通快递,申通快递,申通快递,申通快递,申通快递,申通快递,申通快递,申通快递,申通快递,申通快递,申通快递,申通快递,申通快递"
600671,更多生物医药 ;养老概念 ;眼科医疗 ;中医药 ;健康中国 ;医保目录 ;壳资源,天目药业
"600671,600671,600671,600671,600671,600671,600671,600671,600671",,"天目药业,天目药业,天目药业,天目药业,天目药业,天目药业,天目药业,天目药业,天目药业"
600266,更多冬奥会 ;雄安地产 ;参股新三板 ;参股券商 ;棚户区改造 ;北京环球影城 ;融资融券 ;环球主题公园 ;沪股通 ;转融券标的 ;雄安新区 ;地方国资改革 ;创投 ;科创板IPO ;证金持股 ;北京国资改革,北京城建
"600266,600266,600266",,"北京城建,北京城建,北京城建"
300431,更多大数据 ;网络视频 ;云计算 ;智能穿戴 ;魔兽概念 ;IP概念 ;网络游戏 ;体育产业 ;广告营销 ;VR设备 ;虚拟现实 ;人工智能 ;文化传媒 ;互联网电视 ;智能电视 ;网络直播,暴风集团
"300431,300431,300431,300431",,"暴风集团,暴风集团,暴风集团,暴风集团"
000980,更多汽车制造概念 ;深股通 ;贸易战影响股 ;网约车 ;新能源整车 ;新能源汽车 ;融资租赁,众泰汽车
"000980,000980",,"众泰汽车,众泰汽车"
600354,更多棉 ;兰新白试验区 ;强麦 ;生物育种 ;三农 ;抗旱 ;普麦 ;玉米 ;超级稻 ;玉米种业 ;农业供给侧改革 ;融资融券 ;转融券标的 ;贸易战受益股 ;地方国资改革 ;乡村振兴 ;农业种植 ;甘肃国资改革 ;供销社,敦煌种业
"600354,600354,600354,600354,600354,600354",,"敦煌种业,敦煌种业,敦煌种业,敦煌种业,敦煌种业,敦煌种业"
300031,更多绿色轮胎 ;白马股 ;世界杯 ;谷歌概念 ;网络游戏 ;手机游戏 ;动漫,宝通科技
"300031,300031,300031,300031,300031,300031,300031,300031,300031,300031,300031,300031,300031,300031,300031,300031,300031,300031",,"宝通科技,宝通科技,宝通科技,宝通科技,宝通科技,宝通科技,宝通科技,宝通科技,宝通科技,宝通科技,宝通科技,宝通科技,宝通科技,宝通科技,宝通科技,宝通科技,宝通科技,宝通科技"
002110,更多海峡西岸 ;电力改革 ;核电 ;螺纹钢 ;福建基建 ;融资融券 ;深股通 ;转融券标的 ;地方国资改革 ;MSCI预期 ;高送转,三钢闽光
"002110,002110,002110,002110,002110",,"三钢闽光,三钢闽光,三钢闽光,三钢闽光,三钢闽光"
002129,更多新材料概念 ;参股新三板 ;滨海新区 ;分布式发电 ;IGBT ;融资融券 ;苹果概念 ;深股通 ;硅晶圆 ;转融券标的 ;太阳能 ;蓝宝石 ;地方国资改革 ;集成电路概念 ;光伏概念 ;MSCI预期 ;天津国资改革,中环股份
"002129,002129",,"中环股份,中环股份"
600525,更多仪电仪表 ;苹果概念 ;参股新三板 ;新材料概念 ;智能电网 ;汽车电子 ;融资融券 ;沪股通 ;转融券标的 ;锂电池 ;白马股 ;新能源汽车 ;粤港澳大湾区,长园集团
"600525,600525,600525,600525,600525,600525,600525,600525,600525",,"长园集团,长园集团,长园集团,长园集团,长园集团,长园集团,长园集团,长园集团,长园集团"
600557,更多炭疽 ;独家医药品种 ;医药电商 ;登革热 ;融资融券 ;沪股通 ;转融券标的 ;中医药 ;医保目录 ;医疗改革 ;互联网+ ;禽流感 ;科创板IPO,康缘药业
"600557,600557,600557,600557,600557",,"康缘药业,康缘药业,康缘药业,康缘药业,康缘药业"
603103,文化传媒 ;白马股 ;沪股通 ;影视娱乐,横店影视
300045,更多虚拟现实 ;车联网 ;军民融合 ;遥感技术 ;航天军工 ;增强现实 ;地理信息 ;卫星导航 ;轨道交通 ;芯片概念 ;雷达 ;军工 ;独角兽概念 ;数字孪生 ;态势感知,华力创通
"300045,300045,300045,300045,300045,300045",,"华力创通,华力创通,华力创通,华力创通,华力创通,华力创通"
002707,更多在线旅游 ;深股通 ;大数据 ;人民币升值 ;紫光系 ;互联网金融,众信旅游
"002707,002707,002707,002707,002707,002707,002707,002707,002707,002707,002707,002707,002707",,"众信旅游,众信旅游,众信旅游,众信旅游,众信旅游,众信旅游,众信旅游,众信旅游,众信旅游,众信旅游,众信旅游,众信旅游,众信旅游"
002658,更多碳交易 ;脱硫脱硝 ;PPP概念 ;废气处理 ;大数据 ;PM2.5 ;环境监测 ;雄安新区 ;节能环保 ;证金持股 ;透明工厂,雪迪龙
"002658,002658,002658,002658,002658",,"雪迪龙,雪迪龙,雪迪龙,雪迪龙,雪迪龙"
600363,更多航天军工 ;合同能源管理 ;参股新三板 ;体感3D ;眼动技术 ;虚拟现实 ;全息手机 ;元器件 ;体感交互 ;虹膜识别 ;嫦娥概念 ;移动互联网 ;融资融券 ;沪股通 ;转融券标的 ;VR设备 ;超导 ;OLED ;节能照明 ;柔性屏 ;新能源汽车,联创光电
"600363,600363,600363,600363,600363",,"联创光电,联创光电,联创光电,联创光电,联创光电"
000931,更多参股新三板 ;参股民营银行 ;核污染防治 ;众筹概念 ;抗辐射药 ;京津冀一体化 ;中朝贸易区 ;黄光裕概念 ;雄安新区 ;创新药 ;医保目录 ;健康中国 ;生物医药 ;养老概念 ;创投 ;年报预增,中关村
"000931,000931,000931,000931,000931",,"中关村,中关村,中关村,中关村,中关村"
600458,更多新材料概念 ;高铁 ;空中巴士 ;融资融券 ;转融券标的 ;轨道交通 ;OLED材料 ;OLED ;风电 ;证金持股,时代新材
"600458,600458,600458,600458,600458,600458,600458,600458",,"时代新材,时代新材,时代新材,时代新材,时代新材,时代新材,时代新材,时代新材"
002228,更多供应链金融 ;人民币升值 ;食品包装 ;圣诞节 ;工业4.0 ;环保包装 ;深股通 ;年报预增,合兴包装
"002228,002228,002228,002228,002228,002228,002228,002228",,"合兴包装,合兴包装,合兴包装,合兴包装,合兴包装,合兴包装,合兴包装,合兴包装"
002005,更多小间距LED ;电子商务 ;智能终端 ;节能照明 ;家用电器 ;紫光系 ;横琴新区 ;台湾概念股,德豪润达
"002005,002005,002005,002005",,"德豪润达,德豪润达,德豪润达,德豪润达"
603006,汽车制造概念 ;冷链物流 ;科创板IPO,联明股份
"603006,603006,603006,603006,603006,603006,603006,603006",,"联明股份,联明股份,联明股份,联明股份,联明股份,联明股份,联明股份,联明股份"
002353,更多致密气 ;海洋经济 ;污水处理 ;海工装备 ;融资融券 ;参股新三板 ;深股通 ;大国重器标的 ;转融券标的 ;一带一路 ;天然气 ;页岩气 ;年报预增 ;MSCI预期,杰瑞股份
"002353,002353,002353,002353,002353",,"杰瑞股份,杰瑞股份,杰瑞股份,杰瑞股份,杰瑞股份"
600233,更多双十一 ;智能物流 ;沪股通 ;白马股 ;快递 ;物流骨干网 ;跨境电商 ;阿里巴巴概念 ;机构重仓,圆通速递
"600233,600233,600233,600233,600233,600233,600233,600233,600233,600233,600233,600233",,"圆通速递,圆通速递,圆通速递,圆通速递,圆通速递,圆通速递,圆通速递,圆通速递,圆通速递,圆通速递,圆通速递,圆通速递"
300705,--,九典制药
"300705,300705,300705",,"九典制药,九典制药,九典制药"
000917,更多中概股回归 ;移动互联网 ;参股新三板 ;在线旅游 ;网络视频 ;智能医疗 ;网络游戏 ;动漫 ;TMT ;三网融合 ;参股360 ;网络电视 ;在线教育 ;新媒体 ;广播电视 ;广告营销 ;文化传媒 ;物联网 ;世界杯 ;智能家居 ;湖南国资改革 ;地方国资改革 ;互联网+ ;互联网彩票 ;创投 ;影视娱乐 ;华为概念,电广传媒
"000917,000917,000917,000917,000917",,"电广传媒,电广传媒,电广传媒,电广传媒,电广传媒"
300520,更多国产软件 ;大数据 ;智能物流 ;新能源汽车 ;锂电池 ;年报预增 ;科创板预期,科大国创
"300520,300520,300520,300520,300520,300520,300520,300520,300520",,"科大国创,科大国创,科大国创,科大国创,科大国创,科大国创,科大国创,科大国创,科大国创"
300623,更多芯片概念 ;汽车电子 ;充电桩 ;芯片制造 ;芯片设计 ;送转填权,捷捷微电
300623,,捷捷微电
002222,更多元器件 ;深紫外光 ;量子霍尔 ;引力波 ;量子通信 ;中科院系 ;央企国资改革 ;证金持股,福晶科技
300505,磷化工,川金诺
300505,,川金诺
002618,更多三星 ;智能终端 ;膜材料 ;OLED ;WIN升级 ;深股通 ;智能穿戴 ;芯片概念 ;OLED材料 ;集成电路概念,丹邦科技
"002618,002618",,"丹邦科技,丹邦科技"
000756,更多低碳 ;医疗改革 ;参股券商 ;医药电商 ;深股通 ;阿里巴巴概念 ;商品新零售 ;新零售 ;医保目录,新华制药
"000756,000756",,"新华制药,新华制药"
002193,环渤海,如意集团
"002193,002193,002193",,"如意集团,如意集团,如意集团"
300501,高送转,海顺新材
"300501,300501",,"海顺新材,海顺新材"
603678,更多航空航天 ;陶瓷电容 ;航天军工 ;5G ;军工 ;小米概念,火炬电子
"603678,603678,603678,603678,603678",,"火炬电子,火炬电子,火炬电子,火炬电子,火炬电子"
600066,更多新能源 ;MSCI概念 ;汽车制造概念 ;中原经济区 ;校车 ;LNG汽车 ;融资融券 ;沪股通 ;新能源整车 ;转融券标的 ;新能源汽车 ;河南自贸区 ;燃料电池 ;机构重仓,宇通客车
"600066,600066",,"宇通客车,宇通客车"
601199,更多节能环保 ;固废处理 ;水价改革 ;危废处理 ;融资融券 ;转融券标的 ;污水处理 ;海水淡化 ;海南自贸区 ;PPP概念,江南水务
601199,,江南水务
600061,更多融资融券 ;沪股通 ;转融券标的 ;期货概念 ;金控平台 ;雄安金融 ;雄安新区 ;央企国资改革 ;MSCI概念 ;机构重仓,国投资本
"600061,600061",,"国投资本,国投资本"
300439,生物医药 ;智能医疗 ;深股通 ;基因测序,美康生物
"300439,300439,300439,300439,300439,300439,300439,300439,300439",,"美康生物,美康生物,美康生物,美康生物,美康生物,美康生物,美康生物,美康生物,美康生物"
002319,更多横琴新区 ;石墨烯油墨 ;广告营销 ;数据存储 ;石墨烯 ;文化传媒 ;柔性屏,乐通股份
"002319,002319,002319",,"乐通股份,乐通股份,乐通股份"
600581,更多新疆振兴 ;一带一路 ;螺纹钢 ;新疆自贸区 ;铁矿石 ;新疆发展 ;工程建材 ;人民币贬值受益 ;央企国资改革,八一钢铁
600581,,八一钢铁
300165,更多太赫兹 ;仪电仪表 ;土壤修复 ;食品安全 ;食品中国峰会 ;PM2.5 ;检测认证 ;废气处理 ;地沟油概念 ;江苏污水处理 ;塑化剂 ;参股新三板 ;工业节水 ;环境监测 ;污水处理 ;医药安全 ;体外诊断 ;工业大麻 ;透明工厂 ;危废处理,天瑞仪器
"300165,300165,300165,300165,300165,300165",,"天瑞仪器,天瑞仪器,天瑞仪器,天瑞仪器,天瑞仪器,天瑞仪器"
300015,更多健康中国 ;参股360 ;人工角膜 ;中概股回归 ;融资融券 ;深股通 ;转融券标的 ;眼科医疗 ;医疗改革 ;医疗器械概念 ;互联网医疗 ;民营医院 ;创投 ;MSCI预期,爱尔眼科
"300015,300015,300015,300015,300015,300015,300015,300015,300015,300015,300015,300015",,"爱尔眼科,爱尔眼科,爱尔眼科,爱尔眼科,爱尔眼科,爱尔眼科,爱尔眼科,爱尔眼科,爱尔眼科,爱尔眼科,爱尔眼科,爱尔眼科"
000750,融资融券 ;深股通 ;转融券标的 ;MSCI预期,国海证券
"000750,000750",,"国海证券,国海证券"
002836,--,新宏泽
"002836,002836,002836",,"新宏泽,新宏泽,新宏泽"
600136,更多磷化工 ;明星参股概念 ;参股券商 ;奥运会 ;中部崛起 ;体育产业 ;文化传媒 ;世界杯 ;足球概念 ;沪股通 ;影视娱乐,当代明诚
"600136,600136,600136,600136,600136,600136,600136",,"当代明诚,当代明诚,当代明诚,当代明诚,当代明诚,当代明诚,当代明诚"
002014,圣诞节 ;线型 ;聚丙烯 ;供销社,永新股份
"002014,002014,002014",,"永新股份,永新股份,永新股份"
002808,--,恒久科技
"002808,002808",,"恒久科技,恒久科技"
002535,更多卫星导航 ;高端装备 ;油气开采 ;机器人概念 ;安防 ;煤矿安全 ;光伏概念 ;页岩气 ;锂电制造 ;工业机器人 ;航空航天 ;融资租赁 ;锂电池 ;军民融合 ;储能 ;供应链金融 ;军工 ;虹膜识别 ;独角兽概念 ;大飞机 ;国产软件 ;燃料电池,林州重机
"002535,002535,002535,002535,002535,002535,002535,002535,002535,002535,002535,002535,002535,002535",,"林州重机,林州重机,林州重机,林州重机,林州重机,林州重机,林州重机,林州重机,林州重机,林州重机,林州重机,林州重机,林州重机,林州重机"
603128,更多物流骨干网 ;跨境电商 ;沪股通 ;诚通系 ;京东概念 ;自由贸易港 ;上海自贸区 ;央企国资改革,华贸物流
"603128,603128,603128,603128,603128,603128,603128,603128,603128,603128",,"华贸物流,华贸物流,华贸物流,华贸物流,华贸物流,华贸物流,华贸物流,华贸物流,华贸物流,华贸物流"
600655,更多老字号 ;黄金租赁 ;互联网平台 ;新零售 ;老八股 ;大消费 ;迪士尼 ;融资融券 ;沪股通 ;转融券标的 ;翡翠 ;小金属概念 ;黄金概念 ;MSCI预期 ;蚂蚁金服概念,豫园股份
"600655,600655,600655,600655",,"豫园股份,豫园股份,豫园股份,豫园股份"
600652,更多虚拟现实 ;IP概念 ;王者荣耀 ;参股外资金融 ;网络游戏 ;老八股 ;融资融券 ;区块链应用 ;转融券标的 ;VR游戏 ;电子竞技 ;手机游戏 ;网络直播 ;区块链 ;商誉减值 ;信托概念,游久游戏
"600652,600652,600652,600652,600652",,"游久游戏,游久游戏,游久游戏,游久游戏,游久游戏"
000099,更多大飞机 ;私人飞机 ;海洋经济 ;航天军工 ;三沙 ;融资融券 ;转融券标的 ;通用航空 ;无人机 ;央企国资改革 ;年报预增 ;证金持股,中信海直
"000099,000099,000099",,"中信海直,中信海直,中信海直"
600884,更多新能源汽车 ;新能源 ;磷酸铁锂 ;低碳 ;参股券商 ;电子商务 ;特斯拉 ;新材料概念 ;参股新三板 ;融资融券 ;参股万达商业 ;沪股通 ;转融券标的 ;锂电制造 ;光伏概念 ;金属镍 ;电解液 ;正极材料 ;创投 ;太阳能 ;固态电池 ;小金属概念 ;锂电池 ;白马股 ;石墨烯 ;宁德时代概念 ;MSCI预期,杉杉股份
"600884,600884,600884",,"杉杉股份,杉杉股份,杉杉股份"
603878,年报预增,武进不锈
002186,老字号 ;春节概念 ;北京国资改革 ;地方国资改革,全聚德
"002186,002186",,"全聚德,全聚德"
002578,小额贷款 ;海峡西岸 ;有色铝 ;一带一路,闽发铝业
"002578,002578,002578",,"闽发铝业,闽发铝业,闽发铝业"
603301,医疗器械概念 ;人民币贬值受益,振德医疗
603301,,振德医疗
600391,更多高端装备 ;南海 ;成渝特区 ;融资融券 ;航天军工 ;沪股通 ;大国重器标的 ;航空发动机 ;转融券标的 ;贸易战影响股 ;军工 ;国产航母 ;大飞机 ;中航系,航发科技
600391,,航发科技
600078,更多循环经济 ;涉矿 ;黑磷 ;融资融券 ;转融券标的 ;磷化工,澄星股份
"600078,600078,600078,600078,600078,600078",,"澄星股份,澄星股份,澄星股份,澄星股份,澄星股份,澄星股份"
601595,文化传媒 ;地方国资改革 ;上海国资改革 ;影视娱乐,上海电影
"601595,601595",,"上海电影,上海电影"
002824,新能源汽车 ;有色铝 ;锂电池,和胜股份
"002824,002824,002824,002824,002824,002824,002824,002824,002824",,"和胜股份,和胜股份,和胜股份,和胜股份,和胜股份,和胜股份,和胜股份,和胜股份,和胜股份"
603015,更多人工智能 ;工业4.0 ;机器人概念 ;工业机器人 ;台湾概念股,弘讯科技
"603015,603015",,"弘讯科技,弘讯科技"
600500,更多外贸 ;中字头股票 ;燃油 ;融资融券 ;沪股通 ;正极材料 ;转融券标的 ;负极材料 ;锂电池 ;紫光系 ;证金持股 ;橡胶 ;MSCI预期,中化国际
"600500,600500,600500",,"中化国际,中化国际,中化国际"
300111,更多光热 ;新能源 ;分布式发电 ;多晶硅 ;太阳能 ;生物医药 ;证金持股 ;光伏概念,向日葵
"300111,300111,300111,300111",,"向日葵,向日葵,向日葵,向日葵"
603717,更多美丽中国 ;特色小镇 ;PPP概念 ;雄安新区 ;园林开发,天域生态
"603717,603717,603717,603717,603717,603717",,"天域生态,天域生态,天域生态,天域生态,天域生态,天域生态"
300317,更多深股通 ;人民币贬值受益 ;固态电池 ;节能照明 ;锂电池 ;储能 ;锂电制造 ;光伏概念 ;石墨烯 ;商誉减值 ;OLED ;柔性屏,珈伟新能
"300317,300317,300317,300317,300317,300317,300317,300317,300317",,"珈伟新能,珈伟新能,珈伟新能,珈伟新能,珈伟新能,珈伟新能,珈伟新能,珈伟新能,珈伟新能"
002388,更多电子信息 ;供应链金融 ;融资租赁 ;超硬材料 ;富士康概念 ;华为概念 ;台湾概念股 ;郭台铭概念,新亚制程
"002388,002388,002388,002388,002388,002388,002388,002388,002388,002388,002388",,"新亚制程,新亚制程,新亚制程,新亚制程,新亚制程,新亚制程,新亚制程,新亚制程,新亚制程,新亚制程,新亚制程"
603970,更多乡村振兴 ;民用无人机 ;贸易战受益股 ;无人机 ;供销社 ;一带一路 ;生物农药,中农立华
603970,,中农立华
601928,更多云印刷 ;二胎概念 ;儿童消费品 ;有声读物 ;网络视频 ;在线教育 ;虚拟现实 ;新媒体 ;融资融券 ;网络游戏 ;大数据 ;平面媒体 ;转融券标的 ;VR平台 ;文化传媒 ;职业教育 ;江苏国资改革 ;地方国资改革 ;手机游戏 ;证金持股 ;蚂蚁金服概念,凤凰传媒
601928,,凤凰传媒
600973,更多铁路基建 ;铜 ;西电东送 ;人造太阳 ;量子通信 ;超导 ;智能电网 ;沪股通 ;航空航天 ;央企国资改革,宝胜股份
"600973,600973,600973",,"宝胜股份,宝胜股份,宝胜股份"
600880,更多互联网平台 ;腾讯概念 ;电子竞技 ;新媒体 ;虚拟现实 ;数字出版示范 ;腾讯平台 ;TMT ;融资融券 ;平面媒体 ;转融券标的 ;文化传媒 ;小额贷款 ;网络游戏 ;四川国资改革 ;地方国资改革 ;互联网+ ;手机游戏 ;网络直播,博瑞传播
"600880,600880,600880,600880,600880,600880,600880",,"博瑞传播,博瑞传播,博瑞传播,博瑞传播,博瑞传播,博瑞传播,博瑞传播"
002879,智能电网 ;特高压 ;磁悬浮,长缆科技
"002879,002879,002879",,"长缆科技,长缆科技,长缆科技"
300157,更多致密气 ;雄安新区 ;雄安地热 ;油气开采 ;参股民营银行 ;油气装备 ;煤层气 ;融资融券 ;转融券标的 ;地热能 ;天然气 ;高端装备 ;大数据 ;可燃冰 ;页岩气 ;边缘计算 ;能源互联网 ;创投,恒泰艾普
"300157,300157,300157,300157,300157,300157,300157,300157,300157,300157,300157,300157,300157",,"恒泰艾普,恒泰艾普,恒泰艾普,恒泰艾普,恒泰艾普,恒泰艾普,恒泰艾普,恒泰艾普,恒泰艾普,恒泰艾普,恒泰艾普,恒泰艾普,恒泰艾普"
601211,更多MSCI概念 ;融资融券 ;参股万达商业 ;沪股通 ;转融券标的 ;地方国资改革 ;上海国资改革,国泰君安
"601211,601211",,"国泰君安,国泰君安"
000540,更多棚户区改造 ;参股保险 ;养老地产 ;跨境电商 ;PPP概念 ;金控平台 ;保障房 ;互联网保险 ;新型城镇化 ;黔中经济区 ;融资融券 ;深股通 ;转融券标的 ;互联网金融,中天金融
"000540,000540,000540,000540,000540,000540,000540,000540",,"中天金融,中天金融,中天金融,中天金融,中天金融,中天金融,中天金融,中天金融"
002647,更多新材料概念 ;股权转让 ;融资租赁 ;小额贷款 ;金融科技 ;移动支付,仁东控股
"002647,002647,002647,002647,002647,002647,002647,002647,002647,002647,002647,002647,002647,002647,002647,002647,002647",,"仁东控股,仁东控股,仁东控股,仁东控股,仁东控股,仁东控股,仁东控股,仁东控股,仁东控股,仁东控股,仁东控股,仁东控股,仁东控股,仁东控股,仁东控股,仁东控股,仁东控股"
300056,更多废气处理 ;PPP概念 ;PM2.5 ;福建污染减排 ;两会 ;脱硫脱硝 ;美丽中国 ;兜底增持 ;节能环保,三维丝
"300056,300056,300056,300056,300056,300056,300056,300056,300056,300056,300056,300056,300056,300056,300056,300056,300056,300056,300056",,"三维丝,三维丝,三维丝,三维丝,三维丝,三维丝,三维丝,三维丝,三维丝,三维丝,三维丝,三维丝,三维丝,三维丝,三维丝,三维丝,三维丝,三维丝,三维丝"
300179,新材料概念 ;富勒烯 ;超硬材料 ;氢能源,四方达
"300179,300179,300179,300179,300179",,"四方达,四方达,四方达,四方达,四方达"
300178,更多互联网保险 ;春运 ;电子商务 ;债转股 ;P2P概念 ;深股通 ;在线旅游 ;世界杯 ;白马股 ;互联网+ ;国资驰援 ;互联网金融,腾邦国际
"300178,300178,300178,300178,300178,300178,300178,300178,300178",,"腾邦国际,腾邦国际,腾邦国际,腾邦国际,腾邦国际,腾邦国际,腾邦国际,腾邦国际,腾邦国际"
002236,更多安防 ;增强现实 ;智能终端 ;虚拟现实 ;反恐 ;MSCI概念 ;国开行 ;奥运会 ;维稳 ;PPP概念 ;电子信息 ;融资融券 ;智能家居 ;深股通 ;AI芯片 ;人工智能 ;人脸识别 ;芯片概念 ;机器视觉 ;转融券标的 ;智能物流 ;智慧城市 ;独角兽概念 ;超清视频 ;态势感知,大华股份
"002236,002236,002236,002236",,"大华股份,大华股份,大华股份,大华股份"
603023,汽车电子 ;车联网,威帝股份
000021,更多固态硬盘 ;TMT ;电子信息 ;蓝宝石 ;智能电网 ;工业4.0 ;三星 ;数据存储 ;比特币 ;存储芯片 ;深股通 ;挖矿设备 ;芯片封装测试 ;贸易战影响股 ;超级电容 ;节能照明 ;芯片概念 ;内存 ;集成电路概念 ;区块链 ;华为概念 ;央企国资改革,深科技
"000021,000021,000021,000021,000021",,"深科技,深科技,深科技,深科技,深科技"
600004,更多春运 ;融资融券 ;沪股通 ;转融券标的 ;广东国资改革 ;地方国资改革 ;粤港澳大湾区 ;MSCI预期,白云机场
600004,,白云机场
000965,更多环渤海 ;雄安基建 ;参股券商 ;滨海新区 ;大飞机 ;天津自贸区 ;雄安新区 ;京津冀一体化 ;天津国资改革 ;地方国资改革,天保基建
"000965,000965",,"天保基建,天保基建"
002439,更多云计算 ;国家科技大会 ;腾讯概念 ;去IOE ;阅兵 ;电子信息 ;融资融券 ;深股通 ;转融券标的 ;智慧城市 ;美团概念股 ;军民融合 ;大数据 ;工业互联网 ;军工 ;网络安全 ;新基建 ;MSCI预期 ;边缘计算 ;国产软件 ;黑洞概念,启明星辰
"002439,002439,002439",,"启明星辰,启明星辰,启明星辰"
000423,更多老字号 ;奢侈品 ;电子商务 ;医疗改革 ;MSCI概念 ;大消费 ;超级品牌 ;融资融券 ;深股通 ;中医药 ;转融券标的 ;央视财经50 ;医保目录 ;保健品 ;安邦系,东阿阿胶
300522,--,世名科技
"300522,300522,300522,300522,300522,300522,300522",,"世名科技,世名科技,世名科技,世名科技,世名科技,世名科技,世名科技"
600039,更多西部开发 ;成渝特区 ;石墨烯 ;成都天府新区 ;涉矿 ;融资融券 ;沪股通 ;PPP概念 ;转融券标的 ;一带一路 ;正极材料 ;锂电池 ;地方国资改革 ;四川国资改革 ;证金持股,四川路桥
"600039,600039,600039,600039,600039,600039,600039,600039,600039,600039,600039,600039,600039,600039,600039,600039,600039,600039,600039,600039,600039,600039,600039,600039,600039,600039,600039,600039,600039,600039,600039,600039,600039,600039,600039,600039,600039,600039,600039,600039,600039",,"四川路桥,四川路桥,四川路桥,四川路桥,四川路桥,四川路桥,四川路桥,四川路桥,四川路桥,四川路桥,四川路桥,四川路桥,四川路桥,四川路桥,四川路桥,四川路桥,四川路桥,四川路桥,四川路桥,四川路桥,四川路桥,四川路桥,四川路桥,四川路桥,四川路桥,四川路桥,四川路桥,四川路桥,四川路桥,四川路桥,四川路桥,四川路桥,四川路桥,四川路桥,四川路桥,四川路桥,四川路桥,四川路桥,四川路桥,四川路桥,四川路桥"
000590,更多中医药 ;健康中国 ;高校 ;医保目录 ;地方国资改革 ;保健品 ;雄安新区,启迪古汉
"000590,000590,000590,000590,000590,000590,000590,000590,000590,000590,000590",,"启迪古汉,启迪古汉,启迪古汉,启迪古汉,启迪古汉,启迪古汉,启迪古汉,启迪古汉,启迪古汉,启迪古汉,启迪古汉"
603506,白马股,南都物业
600420,更多生物医药 ;抗癌 ;沪股通 ;医保目录 ;央企国资改革 ;芬太尼 ;养老金持股 ;白马股,现代制药
002734,生物农药 ;白马股,利民股份
"002734,002734,002734,002734,002734,002734",,"利民股份,利民股份,利民股份,利民股份,利民股份,利民股份"
600051,更多婚庆 ;舟山自贸区 ;金属镍 ;小金属概念 ;宁德时代概念,宁波联合
"600051,600051,600051,600051",,"宁波联合,宁波联合,宁波联合,宁波联合"
300700,太阳能 ;新材料概念 ;蓝宝石,岱勒新材
"300700,300700,300700,300700",,"岱勒新材,岱勒新材,岱勒新材,岱勒新材"
601106,更多一带一路 ;中朝贸易区 ;央企控股 ;军民融合 ;军工 ;国产航母 ;国改双百行动 ;债转股 ;证金持股 ;中字头股票 ;核电 ;央企国资改革,中国一重
600990,更多太赫兹 ;军工改制 ;预警机 ;航天军工 ;雷达 ;航空航天 ;大飞机 ;电子信息 ;卫星导航 ;嫦娥概念 ;新能源汽车 ;沪股通 ;贸易战影响股 ;安防 ;集成电路概念 ;国产航母 ;通用航空 ;军工 ;央企国资改革 ;中国电科系 ;白马股,四创电子
"600990,600990,600990,600990",,"四创电子,四创电子,四创电子,四创电子"
300199,更多智能医疗 ;融资融券 ;深股通 ;多肽药 ;二胎概念 ;转融券标的 ;医保目录 ;乙肝治疗 ;互联网+ ;兜底增持 ;创新药 ;国资驰援 ;互联网医疗,翰宇药业
"300199,300199,300199,300199,300199,300199,300199,300199,300199,300199,300199,300199,300199,300199,300199,300199,300199,300199,300199,300199,300199,300199,300199,300199,300199,300199,300199,300199,300199,300199,300199,300199,300199",,"翰宇药业,翰宇药业,翰宇药业,翰宇药业,翰宇药业,翰宇药业,翰宇药业,翰宇药业,翰宇药业,翰宇药业,翰宇药业,翰宇药业,翰宇药业,翰宇药业,翰宇药业,翰宇药业,翰宇药业,翰宇药业,翰宇药业,翰宇药业,翰宇药业,翰宇药业,翰宇药业,翰宇药业,翰宇药业,翰宇药业,翰宇药业,翰宇药业,翰宇药业,翰宇药业,翰宇药业,翰宇药业,翰宇药业"
