字段1,字段2,字段3
600690,更多高温概念 ;厄尔尼诺概念 ;净水器 ;智能终端 ;央视财经50 ;节能环保 ;太阳能热水器 ;数字电视 ;青岛自贸区 ;马云概念 ;环渤海 ;疫苗存储 ;大消费 ;阿里巴巴概念 ;超级品牌 ;MSCI概念 ;空气净化 ;融资融券 ;沪股通 ;服务机器人 ;转融券标的 ;机器人概念 ;工业4.0 ;智能家居 ;人民币贬值受益 ;物联网 ;电子商务 ;家用电器 ;工业互联网 ;无线充电,青岛海尔
600690,,青岛海尔
300275,更多工业4.0 ;污水处理 ;PPP概念 ;煤矿安全 ;致密气 ;乡村振兴 ;农村环境治理 ;物联网 ;长江经济带 ;互联网+ ;智慧城市 ;透明工厂,梅安森
"300275,300275,300275,300275,300275,300275,300275,300275,300275,300275,300275,300275",,"梅安森,梅安森,梅安森,梅安森,梅安森,梅安森,梅安森,梅安森,梅安森,梅安森,梅安森,梅安森"
600837,更多上海金改 ;史玉柱概念 ;浦东前滩 ;MSCI概念 ;融资融券 ;沪股通 ;转融券标的 ;融资租赁 ;期货概念,海通证券
"600837,600837",,"海通证券,海通证券"
603328,更多苹果概念 ;汽车电子 ;沪股通 ;5G ;华为概念,依顿电子
603328,,依顿电子
002601,更多纳米纸 ;忆阻器 ;小额贷款 ;天然气 ;深股通 ;白马股 ;钛白粉 ;MSCI预期,龙蟒佰利
"002601,002601,002601,002601,002601,002601,002601,002601,002601",,"龙蟒佰利,龙蟒佰利,龙蟒佰利,龙蟒佰利,龙蟒佰利,龙蟒佰利,龙蟒佰利,龙蟒佰利,龙蟒佰利"
002225,更多类稀土 ;涉矾 ;涉矿 ;河南自贸区 ;金属镁 ;年报预增,濮耐股份
"002225,002225,002225,002225,002225,002225,002225,002225,002225,002225,002225,002225,002225,002225,002225,002225,002225,002225,002225,002225,002225,002225,002225,002225,002225",,"濮耐股份,濮耐股份,濮耐股份,濮耐股份,濮耐股份,濮耐股份,濮耐股份,濮耐股份,濮耐股份,濮耐股份,濮耐股份,濮耐股份,濮耐股份,濮耐股份,濮耐股份,濮耐股份,濮耐股份,濮耐股份,濮耐股份,濮耐股份,濮耐股份,濮耐股份,濮耐股份,濮耐股份,濮耐股份"
002460,更多新能源 ;新材料概念 ;融资融券 ;深股通 ;转融券标的 ;新能源汽车 ;白马股 ;MSCI概念 ;镍氢电池 ;锂电制造 ;锂矿 ;固态电池 ;锂电池 ;锂电原料 ;特斯拉,赣锋锂业
"002460,002460,002460,002460,002460,002460,002460,002460,002460",,"赣锋锂业,赣锋锂业,赣锋锂业,赣锋锂业,赣锋锂业,赣锋锂业,赣锋锂业,赣锋锂业,赣锋锂业"
600803,更多蜱虫 ;油价上调 ;油气开采 ;融资融券 ;沪股通 ;转融券标的 ;LNG加气站 ;天然气 ;甲醇 ;年报预增 ;氢能源,新奥股份
"600803,600803,600803,600803,600803",,"新奥股份,新奥股份,新奥股份,新奥股份,新奥股份"
300661,更多芯片设计 ;芯片概念 ;人工智能 ;集成电路概念 ;深股通 ;超清视频,圣邦股份
"300661,300661,300661,300661,300661",,"圣邦股份,圣邦股份,圣邦股份,圣邦股份,圣邦股份"
603721,更多移动互联网 ;文化传媒 ;短视频 ;湖南国资改革 ;地方国资改革 ;影视娱乐,中广天择
603721,,中广天择
603969,一带一路 ;雄安新区 ;核电 ;雄安基建,银龙股份
"603969,603969,603969,603969",,"银龙股份,银龙股份,银龙股份,银龙股份"
603078,元器件 ;芯片概念 ;芯片材料,江化微
002002,更多土地流转 ;PPP概念 ;融资融券 ;深股通 ;转融券标的 ;土壤修复 ;互联网+ ;小金属概念 ;稀土永磁 ;PVC ;燃料电池 ;氢能源,鸿达兴业
"002002,002002,002002,002002,002002,002002,002002,002002,002002,002002,002002,002002,002002,002002,002002,002002",,"鸿达兴业,鸿达兴业,鸿达兴业,鸿达兴业,鸿达兴业,鸿达兴业,鸿达兴业,鸿达兴业,鸿达兴业,鸿达兴业,鸿达兴业,鸿达兴业,鸿达兴业,鸿达兴业,鸿达兴业,鸿达兴业"
000552,更多涉矿 ;融资融券 ;深股通 ;兰新白试验区 ;动力煤 ;转融券标的 ;地方国资改革 ;甘肃国资改革,靖远煤电
000552,,靖远煤电
603466,更多虚拟现实 ;裸眼3D ;白马股 ;文化传媒 ;成泉资本持股 ;沪股通,风语筑
300494,更多移动互联网 ;小额贷款 ;网络游戏 ;电子竞技 ;手机游戏 ;独角兽概念,盛天网络
"300494,300494,300494,300494",,"盛天网络,盛天网络,盛天网络,盛天网络"
002182,更多液态金属 ;3D打印 ;稀有金属 ;新材料概念 ;轻型合金 ;金属镁 ;富士康概念 ;有色铝 ;小金属概念 ;特斯拉 ;年报预增,云海金属
"002182,002182,002182,002182",,"云海金属,云海金属,云海金属,云海金属"
600809,更多春节概念 ;老字号 ;大消费 ;融资融券 ;股权转让 ;沪股通 ;转融券标的 ;MSCI概念 ;山西国资改革 ;地方国资改革 ;白酒概念 ;年报预增,山西汾酒
"600809,600809,600809",,"山西汾酒,山西汾酒,山西汾酒"
603859,更多能源互联网 ;工业互联网 ;工业4.0 ;军民融合 ;军工 ;数字孪生,能科股份
"603859,603859,603859,603859",,"能科股份,能科股份,能科股份,能科股份"
300336,更多IP概念 ;大数据 ;电子竞技 ;参股万达商业 ;文化传媒 ;互联网+ ;影视娱乐,新文化
"300336,300336",,"新文化,新文化"
000672,更多一带一路 ;新型城镇化 ;西部开发 ;低碳 ;石灰石 ;保障房 ;工程建材 ;水泥 ;年报预增,上峰水泥
"000672,000672,000672,000672,000672,000672,000672,000672,000672,000672,000672,000672",,"上峰水泥,上峰水泥,上峰水泥,上峰水泥,上峰水泥,上峰水泥,上峰水泥,上峰水泥,上峰水泥,上峰水泥,上峰水泥,上峰水泥"
600801,更多国际板 ;交通示范区 ;中部崛起 ;一带一路 ;融资融券 ;转融券标的 ;沪股通 ;水泥 ;年报预增 ;MSCI预期,华新水泥
"600801,600801,600801,600801",,"华新水泥,华新水泥,华新水泥,华新水泥"
300197,更多长江防护林 ;新型城镇化 ;土壤修复 ;风沙治理 ;矿山生态修复 ;海岛整治修复 ;深股通 ;美丽中国 ;乡村振兴 ;PPP概念 ;特色小镇 ;国资驰援 ;雄安环保 ;雄安新区 ;园林开发,铁汉生态
"300197,300197,300197,300197,300197,300197,300197,300197,300197,300197,300197,300197,300197,300197,300197,300197,300197,300197",,"铁汉生态,铁汉生态,铁汉生态,铁汉生态,铁汉生态,铁汉生态,铁汉生态,铁汉生态,铁汉生态,铁汉生态,铁汉生态,铁汉生态,铁汉生态,铁汉生态,铁汉生态,铁汉生态,铁汉生态,铁汉生态"
002572,更多奢侈品 ;虚拟现实 ;电子商务 ;深股通 ;全屋定制 ;融资融券 ;转融券标的 ;白马股 ;MSCI预期,索菲亚
"002572,002572,002572,002572,002572,002572,002572,002572",,"索菲亚,索菲亚,索菲亚,索菲亚,索菲亚,索菲亚,索菲亚,索菲亚"
300576,OLED ;柔性屏,容大感光
"300576,300576,300576",,"容大感光,容大感光,容大感光"
603363,更多兽药 ;贸易战受益股 ;沪股通 ;猪肉 ;饲料 ;郭台铭概念,傲农生物
"603363,603363,603363,603363,603363,603363,603363,603363,603363,603363,603363,603363,603363,603363,603363",,"傲农生物,傲农生物,傲农生物,傲农生物,傲农生物,傲农生物,傲农生物,傲农生物,傲农生物,傲农生物,傲农生物,傲农生物,傲农生物,傲农生物,傲农生物"
002309,更多分布式发电 ;智能电网 ;新能源 ;一带一路 ;锂电池 ;深股通 ;光纤 ;太阳能 ;光纤光缆 ;5G ;光伏概念 ;华为概念,中利集团
"002309,002309,002309,002309,002309,002309,002309,002309,002309",,"中利集团,中利集团,中利集团,中利集团,中利集团,中利集团,中利集团,中利集团,中利集团"
600959,文化传媒 ;广播电视,江苏有线
"600959,600959,600959,600959,600959,600959",,"江苏有线,江苏有线,江苏有线,江苏有线,江苏有线,江苏有线"
600850,更多智能建筑 ;电子信息 ;去IOE ;预警机 ;沪股通 ;贸易战影响股 ;大数据 ;中国电科系 ;军工 ;央企国资改革,华东电脑
300396,体外诊断 ;医疗器械概念 ;证金持股,迪瑞医疗
"300396,300396,300396,300396",,"迪瑞医疗,迪瑞医疗,迪瑞医疗,迪瑞医疗"
000503,更多TMT ;三沙 ;海南旅游岛 ;健康中国 ;电子商务 ;网络游戏 ;融资融券 ;深股通 ;东盟北部湾 ;转融券标的 ;智能医疗 ;医保目录 ;互联网+ ;海南自贸区 ;互联网医疗,国新健康
"000503,000503,000503,000503,000503,000503,000503,000503,000503,000503,000503",,"国新健康,国新健康,国新健康,国新健康,国新健康,国新健康,国新健康,国新健康,国新健康,国新健康,国新健康"
300156,更多京津冀一体化 ;油页岩 ;危废处理 ;两会 ;合同能源管理 ;碳交易 ;PM2.5 ;废气处理 ;天然气 ;煤化工 ;雄安新区 ;深股通 ;美丽中国 ;低碳 ;节能环保,神雾环保
"300156,300156",,"神雾环保,神雾环保"
300034,更多航空航天 ;轻型合金 ;航空发动机 ;央视财经50 ;4D打印 ;核电 ;融资融券 ;转融券标的 ;国改双百行动 ;新材料概念 ;特钢概念 ;大飞机 ;军工 ;央企国资改革 ;年报预增 ;证金持股,钢研高纳
300034,,钢研高纳
002927,--,泰永长征
002927,,泰永长征
603817,污水处理 ;PPP概念 ;地方国资改革,海峡环保
"603817,603817",,"海峡环保,海峡环保"
002478,更多核电 ;天然气 ;天然气管道 ;西气东输 ;页岩气 ;特钢概念 ;民营医院 ;年报预增,常宝股份
"002478,002478,002478,002478",,"常宝股份,常宝股份,常宝股份,常宝股份"
600614,更多浦东新区 ;小额贷款 ;钒电池 ;金改 ;卫星导航 ;涉矿 ;融资融券 ;沪股通 ;钛 ;转融券标的 ;稀土永磁 ;小金属概念 ;军工 ;固废处理 ;节能环保 ;股权转让 ;军民融合 ;商誉减值,鹏起科技
"600614,600614,600614,600614,600614,600614,600614",,"鹏起科技,鹏起科技,鹏起科技,鹏起科技,鹏起科技,鹏起科技,鹏起科技"
603605,电子商务 ;化妆护肤品,珀莱雅
"603605,603605",,"珀莱雅,珀莱雅"
300374,更多雄安基建 ;绿色建筑 ;一带一路 ;乡村振兴 ;装配式建筑 ;雄安新区,恒通科技
300327,更多全息手机 ;芯片设计 ;芯片概念 ;国产替代 ;智能穿戴 ;锂电池 ;白马股 ;MCU ;OLED芯片 ;集成电路概念 ;OLED ;柔性屏 ;超清视频,中颖电子
"300327,300327,300327",,"中颖电子,中颖电子,中颖电子"
300053,更多智能终端 ;互联网银行 ;网络游戏 ;航天军工 ;卫星导航 ;核高基 ;融资融券 ;深股通 ;转融券标的 ;芯片设计 ;人工智能 ;人脸识别 ;安防 ;地理信息 ;大数据 ;航空航天 ;芯片概念 ;AI芯片 ;集成电路概念 ;太空互联网 ;横琴新区,欧比特
"300053,300053,300053,300053,300053,300053,300053,300053,300053,300053,300053,300053,300053,300053,300053,300053,300053,300053,300053",,"欧比特,欧比特,欧比特,欧比特,欧比特,欧比特,欧比特,欧比特,欧比特,欧比特,欧比特,欧比特,欧比特,欧比特,欧比特,欧比特,欧比特,欧比特,欧比特"
603937,铝材加工 ;有色铝,丽岛新材
603937,,丽岛新材
600395,更多稀缺煤 ;循环经济 ;黔中经济区 ;抗寒 ;煤层气 ;融资融券 ;沪股通 ;转融券标的 ;焦煤 ;贵州国资改革 ;地方国资改革 ;机构重仓,盘江股份
"600395,600395",,"盘江股份,盘江股份"
002232,更多央企控股 ;电子信息 ;车联网 ;振兴东北 ;卫星导航 ;智能交通 ;灾备存储 ;地理信息 ;数据存储 ;电机电控 ;新能源汽车 ;汽车电子 ;互联网平台 ;无人驾驶 ;工业互联网 ;华为概念 ;华为汽车 ;证金持股,启明信息
002232,,启明信息
300213,更多地震 ;军民融合 ;工业互联网 ;轨道交通 ;阅兵 ;物联网应用层 ;股权转让 ;国资驰援 ;物联网 ;无人机 ;军工 ;人工智能 ;独角兽概念 ;边缘计算,佳讯飞鸿
"300213,300213,300213,300213,300213,300213,300213,300213",,"佳讯飞鸿,佳讯飞鸿,佳讯飞鸿,佳讯飞鸿,佳讯飞鸿,佳讯飞鸿,佳讯飞鸿,佳讯飞鸿"
002560,更多航空航天 ;轨道交通 ;军民融合 ;智能电网 ;特高压 ;小额贷款 ;钛 ;小金属概念 ;军工,通达股份
002560,,通达股份
600584,更多智能穿戴 ;智能手表 ;融资租赁 ;物联网 ;微电子 ;新材料概念 ;苹果概念 ;IGBT ;NFC ;国家大基金持股 ;融资融券 ;沪股通 ;芯片封装测试 ;转融券标的 ;芯片概念 ;集成电路概念 ;移动支付 ;MSCI预期,长电科技
"600584,600584,600584,600584,600584,600584,600584,600584,600584,600584,600584,600584",,"长电科技,长电科技,长电科技,长电科技,长电科技,长电科技,长电科技,长电科技,长电科技,长电科技,长电科技,长电科技"
603002,3D打印 ;沪台通 ;环氧树脂 ;台湾概念股,宏昌电子
"603002,603002,603002",,"宏昌电子,宏昌电子,宏昌电子"
600403,河南国资改革 ;地方国资改革 ;证金持股 ;机构重仓,大有能源
300016,更多老龄化 ;生物医药 ;抗肿瘤 ;基因测序 ;医保目录 ;细胞免疫治疗 ;中医药 ;焦虑症 ;独角兽概念,北陆药业
601001,更多动力煤 ;高岭土概念 ;融资融券 ;沪股通 ;转融券标的 ;山西国资改革 ;地方国资改革 ;证金持股,大同煤业
"601001,601001,601001,601001,601001",,"大同煤业,大同煤业,大同煤业,大同煤业,大同煤业"
000727,更多新材料概念 ;元器件 ;小米概念 ;深股通 ;触摸屏 ;富士康概念 ;央企国资改革 ;超清视频 ;郭台铭概念,华东科技
000727,,华东科技
600805,更多参股新三板 ;汽车制造概念 ;一号文件 ;涉矿 ;融资融券 ;转融券标的 ;乡村振兴 ;新能源汽车 ;地方国资改革 ;农机 ;石墨烯 ;燃料电池,悦达投资
"600805,600805,600805,600805,600805,600805,600805,600805,600805,600805,600805",,"悦达投资,悦达投资,悦达投资,悦达投资,悦达投资,悦达投资,悦达投资,悦达投资,悦达投资,悦达投资,悦达投资"
600781,更多阿糖胞苷 ;中医药 ;白马股 ;生物医药 ;医保目录 ;沪股通 ;年报预增,辅仁药业
"600781,600781,600781,600781",,"辅仁药业,辅仁药业,辅仁药业,辅仁药业"
002889,更多跨境电商 ;大数据 ;快递 ;智能物流 ;电子商务 ;高送转预期,东方嘉盛
"002889,002889",,"东方嘉盛,东方嘉盛"
600031,更多高端装备 ;MSCI概念 ;国家科技大会 ;军民融合 ;参股民营银行 ;融资融券 ;沪股通 ;大国重器标的 ;转融券标的 ;一带一路 ;挖掘机 ;工业4.0 ;军工 ;机械装备 ;年报预增,三一重工
"600031,600031,600031,600031",,"三一重工,三一重工,三一重工,三一重工"
002673,更多MSCI概念 ;参股新三板 ;融资融券 ;深股通 ;转融券标的 ;紫光系,西部证券
002673,,西部证券
300689,金融IC,澄天伟业
"300689,300689",,"澄天伟业,澄天伟业"
